x,y,z,signal,mito.p
763,522,19,0.133866164972947,1
764,522,19,0.12709960348619,1
762,522,20,0.110226951178631,1
763,521,20,0.12851870030022,1
763,522,20,0.156450650095187,1
763,523,20,0.130080951856299,1
764,521,20,0.120690177243143,1
764,522,20,0.148704804293639,1
764,523,20,0.129921022018925,1
765,522,20,0.111618249263265,1
760,531,21,0.106343266073843,1
760,532,21,0.143461192711058,1
760,533,21,0.125892123410389,1
761,531,21,0.131297211624848,1
761,532,21,0.192934303842426,1
761,533,21,0.170474836752031,1
762,521,21,0.100016713158868,1
762,522,21,0.118109252577017,1
762,523,21,0.108283861387007,1
762,531,21,0.122483075467017,1
762,532,21,0.173336635335654,1
762,533,21,0.152770902220703,1
763,521,21,0.131418515171299,1
763,522,21,0.162922046154663,1
763,523,21,0.140974905725568,1
763,524,21,0.111777460167983,1
764,521,21,0.127744714830612,1
764,522,21,0.16277381531234,1
764,523,21,0.14957584567191,1
764,524,21,0.122251121648937,1
764,525,21,0.108220257632721,1
764,526,21,0.114891767507917,1
764,527,21,0.113975117477617,1
765,522,21,0.122042652964312,1
765,523,21,0.130434797438458,1
765,524,21,0.121448618517278,1
765,525,21,0.107145377060417,1
765,526,21,0.101051943505859,1
766,523,21,0.108396581313253,1
766,524,21,0.120290341756789,1
766,525,21,0.105091506282136,1
760,531,22,0.117413314872345,1
760,532,22,0.175399972060582,1
760,533,22,0.152167892008378,1
761,531,22,0.144307975558623,1
761,532,22,0.219821470200402,1
761,533,22,0.188246165773471,1
762,522,22,0.108520150586865,1
762,523,22,0.103007091758862,1
762,531,22,0.131446237650261,1
762,532,22,0.185826216664947,1
762,533,22,0.157722496429607,1
763,521,22,0.113653721901284,1
763,522,22,0.142033708349366,1
763,523,22,0.133820719714704,1
763,524,22,0.118852258584869,1
763,525,22,0.116147121962908,1
763,526,22,0.118984128262791,1
763,527,22,0.106243835508828,1
763,532,22,0.105395233543783,1
764,521,22,0.11343807478301,1
764,522,22,0.150755222016583,1
764,523,22,0.153706244500079,1
764,524,22,0.136450128763485,1
764,525,22,0.122992657112719,1
764,526,22,0.129361605268606,1
764,527,22,0.119303062039421,1
765,522,22,0.119173207551522,1
765,523,22,0.138857659944302,1
765,524,22,0.132322943346434,1
765,525,22,0.111858830273226,1
765,526,22,0.105194237401621,1
766,523,22,0.106940448574481,1
766,524,22,0.114125603154182,1
766,525,22,0.0999428918465204,1
767,524,22,0.105045788700917,1
760,531,23,0.116298522644672,1
760,532,23,0.185328954910681,1
760,533,23,0.163975347854345,1
761,531,23,0.145311333224497,1
761,532,23,0.224977720572267,1
761,533,23,0.190155498408984,1
762,521,23,0.0998459230812088,1
762,522,23,0.110629215785931,1
762,523,23,0.109841592381683,1
762,524,23,0.103495857036275,1
762,525,23,0.102003559806283,1
762,531,23,0.137259527112898,1
762,532,23,0.186410861415767,1
762,533,23,0.152383157874485,1
763,521,23,0.109740048590374,1
763,522,23,0.136869310074058,1
763,523,23,0.14599099690812,1
763,524,23,0.136072057329377,1
763,525,23,0.130273952595884,1
763,526,23,0.127010020119989,1
763,527,23,0.109224976913475,1
763,532,23,0.10438845550133,1
764,521,23,0.113918833764927,1
764,522,23,0.153512840722489,1
764,523,23,0.175505578910694,1
764,524,23,0.160526137718465,1
764,525,23,0.137054467911933,1
764,526,23,0.131750760094998,1
764,527,23,0.119721535310256,1
765,522,23,0.132965113602715,1
765,523,23,0.166979669390713,1
765,524,23,0.155772043024711,1
