x,y,z,signal,mito.p
618,620,12,0.0999752656019131,1
617,620,13,0.103326297858468,1
618,620,13,0.126864599650779,1
618,621,13,0.166376484891683,1
619,620,13,0.100229996513709,1
619,621,13,0.120767571432936,1
649,605,13,0.105193856149455,1
618,620,14,0.131654532048181,1
619,620,14,0.0998924031667609,1
619,621,14,0.125665485336802,1
640,576,14,0.13178701172957,1
640,577,14,0.142401856334227,1
641,576,14,0.124822613047173,1
641,577,14,0.138764405664383,1
641,578,14,0.10038451257032,1
642,577,14,0.103572554079249,1
647,588,14,0.105920620815015,1
647,589,14,0.113177712232069,1
649,605,14,0.111909297167147,1
618,620,15,0.119394791310673,1
619,621,15,0.115425760185192,1
639,575,15,0.10297288799307,1
639,576,15,0.132640733366564,1
639,577,15,0.118076388640268,1
640,575,15,0.130220522827983,1
640,576,15,0.181246931535978,1
640,577,15,0.168892999727514,1
641,576,15,0.159325629110851,1
641,577,15,0.160333692517751,1
641,578,15,0.107818711958077,1
642,577,15,0.115960341080095,1
642,578,15,0.10312035633106,1
643,578,15,0.104320875831594,1
643,579,15,0.105197396348143,1
644,579,15,0.102351599462593,1
647,588,15,0.142559662052388,1
647,589,15,0.145010754016453,1
649,605,15,0.116798551200374,1
639,575,16,0.142464839192128,1
639,576,16,0.161684850195716,1
639,577,16,0.11899483600221,1
640,575,16,0.179921208823976,1
640,576,16,0.21453864410927,1
640,577,16,0.163625173185903,1
641,576,16,0.17793175876891,1
641,577,16,0.155839012690981,1
641,578,16,0.105193899721131,1
642,577,16,0.123277986234104,1
642,578,16,0.113026159049439,1
643,578,16,0.112029086597852,1
643,579,16,0.112245528899216,1
646,588,16,0.106848741089067,1
646,589,16,0.102087598676692,1
649,605,16,0.104799543373055,1
638,575,17,0.108487439150982,1
638,576,17,0.104385427269837,1
639,574,17,0.142518900749333,1
639,575,17,0.194791263323185,1
639,576,17,0.191726867338301,1
639,577,17,0.122202702623796,1
640,575,17,0.232877897250801,1
640,576,17,0.235757113611972,1
640,577,17,0.151456932968347,1
641,576,17,0.190749881429427,1
641,577,17,0.145346844140574,1
641,578,17,0.107352832703571,1
642,577,17,0.129915804310703,1
642,578,17,0.122237189605483,1
642,579,17,0.104824248513442,1
643,578,17,0.116334403919996,1
643,579,17,0.115030913655759,1
635,627,18,0.106149884082091,1
636,626,18,0.101454916152897,1
638,574,18,0.120677280026998,1
638,575,18,0.119406631913672,1
639,574,18,0.20326425504246,1
639,575,18,0.220328056293368,1
639,576,18,0.185047656169342,1
639,577,18,0.108173320044569,1
640,574,18,0.214507185359077,1
640,575,18,0.253965891369219,1
640,576,18,0.223089607343048,1
640,577,18,0.132028344350944,1
641,575,18,0.208756116250007,1
641,576,18,0.196493695854415,1
641,577,18,0.138166046728489,1
641,578,18,0.11356314727945,1
642,576,18,0.177723900087751,1
642,577,18,0.140804823687647,1
642,578,18,0.130639878425261,1
642,579,18,0.11698381796744,1
643,578,18,0.125369993121951,1
643,579,18,0.12439445597131,1
611,611,19,0.10731714750079,1
611,612,19,0.111854255247228,1
612,610,19,0.100537307545721,1
612,611,19,0.104299405888162,1
635,626,19,0.1054266487223,1
636,626,19,0.123164830591096,1
638,573,19,0.113980509472543,1
638,574,19,0.140847295178992,1
638,575,19,0.122825254732882,1
639,573,19,0.186310624774743,1
639,574,19,0.258886658617234,1
639,575,19,0.232590106329713,1
639,576,19,0.16496766010031,1
640,573,19,0.17682760892314,1
640,574,19,0.255016818412549,1
640,575,19,0.253763566290933,1
640,576,19,0.194105379782789,1
640,577,19,0.112047942240713,1
641,574,19,0.192387544664034,1
641,575,19,0.221176549329222,1
641,576,19,0.193366142724925,1
641,577,19,0.126418393008063,1
641,578,19,0.10783026934518,1
642,576,19,0.212374918242451,1
642,577,19,0.142073925006469,1
642,578,19,0.125083629173256,1
642,579,19,0.121354133337508,1
643,577,19,0.132975919378404,1
643,578,19,0.125704743417029,1
643,579,19,0.133138746732244,1
643,580,19,0.10864141056164,1
610,611,20,0.115240199309312,1
611,611,20,0.108986432879375,1
611,612,20,0.118552463666997,1
612,611,20,0.104872384322688,1
617,589,20,0.101778250668819,1
622,580,20,0.103944961195456,1
622,581,20,0.11860199376988,1
634,626,20,0.112780382117095,1
635,625,20,0.116549397463128,1
638,573,20,0.113260302344246,1
638,574,20,0.145436438399694,1
638,575,20,0.12031261777623,1
639,573,20,0.194389989971517,1
639,574,20,0.28421910042619,1
639,575,20,0.232159465668308,1
639,576,20,0.142046224313345,1
640,573,20,0.183040929944675,1
640,574,20,0.272888547468799,1
640,575,20,0.244424478578632,1
640,576,20,0.166223766166715,1
641,574,20,0.192409657289689,1
641,575,20,0.214704412551251,1
641,576,20,0.180297809714014,1
641,577,20,0.118162747702432,1
641,578,20,0.10037473072902,1
642,576,20,0.223895225849553,1
642,577,20,0.140591529439887,1
642,578,20,0.119158022822377,1
642,579,20,0.118550633656598,1
643,577,20,0.133903168218932,1
643,578,20,0.124130880009251,1
643,579,20,0.137288937994312,1
643,580,20,0.11762246981087,1
611,611,21,0.111981985615914,1
611,612,21,0.129717193717811,1
616,590,21,0.105215903417596,1
622,580,21,0.110253802224069,1
622,581,21,0.13503575947632,1
623,581,21,0.118219140344313,1
627,574,21,0.261790275117059,1
627,575,21,0.166063574899284,1
628,574,21,0.165039204792578,1
628,575,21,0.11215849447607,1
634,625,21,0.132767450693779,1
638,573,21,0.108946041935568,1
638,574,21,0.141606063240698,1
638,575,21,0.11871888568412,1
639,573,21,0.186071982704372,1
639,574,21,0.28052566015247,1
639,575,21,0.227145956107569,1
639,576,21,0.125994712921926,1
640,573,21,0.178148418928654,1
640,574,21,0.268914331313854,1
640,575,21,0.233292220319481,1
640,576,21,0.148029922601475,1
641,574,21,0.181524711864467,1
641,575,21,0.195225738292093,1
641,576,21,0.16239053706293,1
641,577,21,0.118466104604832,1
642,575,21,0.236379752864411,1
642,576,21,0.205609282653813,1
642,577,21,0.1429213178575,1
642,578,21,0.126263441234691,1
642,579,21,0.12034354277339,1
642,580,21,0.0998548770606613,1
643,577,21,0.132503406336202,1
643,578,21,0.129902242626496,1
643,579,21,0.14854242354948,1
643,580,21,0.138233844256607,1
611,611,22,0.107070205026109,1
617,586,22,0.122793294908413,1
617,587,22,0.102868871509139,1
622,580,22,0.102313517817622,1
622,581,22,0.137672423209184,1
623,580,22,0.107486085782212,1
623,581,22,0.142094523516377,1
626,574,22,0.217017872483221,1
626,575,22,0.135949043594636,1
627,573,22,0.218402950711082,1
627,574,22,0.291343570553908,1
627,575,22,0.183059066654879,1
628,574,22,0.181970450111664,1
628,575,22,0.125782834753641,1
638,574,22,0.117807932650479,1
638,575,22,0.101306369415922,1
639,573,22,0.148103787485499,1
639,574,22,0.223313870760284,1
639,575,22,0.186973197468389,1
639,576,22,0.10146841247959,1
640,573,22,0.148255275310615,1
640,574,22,0.217482019763599,1
640,575,22,0.192948573566371,1
640,576,22,0.125422388062542,1
641,574,22,0.160020401273185,1
641,575,22,0.166702847639099,1
641,576,22,0.144777449476412,1
641,577,22,0.125218701369377,1
641,578,22,0.103513884817289,1
642,575,22,0.204441605304191,1
642,576,22,0.181080574876369,1
642,577,22,0.160103764782613,1
