x,y,z,signal,cytoplasm.p
377,459,2,0.05853291240841,1
377,460,2,0.0620511074777593,1
378,459,2,0.0584733710372467,1
378,460,2,0.0616193927325018,1
378,461,2,0.0635162250206935,1
378,462,2,0.0653812433346923,1
378,463,2,0.065659000853216,1
379,459,2,0.0581727805793207,1
379,460,2,0.0615277720249883,1
379,461,2,0.062519182735505,1
379,462,2,0.0646539092492558,1
379,463,2,0.0664631130561672,1
379,464,2,0.0672796854866383,1
380,459,2,0.0570877206150213,1
380,460,2,0.0597964608566523,1
380,461,2,0.0604635400415692,1
380,462,2,0.0622985547409815,1
380,463,2,0.0649927472394552,1
380,464,2,0.0666539084472724,1
381,460,2,0.0579254040793405,1
381,461,2,0.0593662380364125,1
381,462,2,0.0618435235075018,1
381,463,2,0.064668356744487,1
381,464,2,0.0665282801050655,1
381,465,2,0.0674225210905125,1
382,460,2,0.0576467738141661,1
382,461,2,0.0594244761845366,1
382,462,2,0.0619810282804825,1
382,463,2,0.0644842543766829,1
382,464,2,0.0664240104680536,1
382,465,2,0.0682595323040332,1
382,466,2,0.0694505307384673,1
383,460,2,0.0583486626171851,1
383,461,2,0.059741990851162,1
383,462,2,0.062215938656006,1
383,463,2,0.064445505604779,1
383,464,2,0.0664893662189303,1
383,465,2,0.0689099880240289,1
383,466,2,0.0710532061268136,1
383,467,2,0.0703168202433444,1
384,452,2,0.0589895299178967,1
384,459,2,0.0569872132237063,1
384,460,2,0.0590949081790325,1
384,461,2,0.0597899978138876,1
384,462,2,0.062005471083639,1
384,463,2,0.0642030117684932,1
384,464,2,0.0666701663021102,1
384,465,2,0.0697519290767388,1
384,466,2,0.0729444893974491,1
384,467,2,0.0727850421225274,1
384,468,2,0.0720157041560573,1
385,452,2,0.0628633102780401,1
385,459,2,0.0575428285086798,1
385,460,2,0.0593997326376017,1
385,461,2,0.0597294244787792,1
385,462,2,0.0620272897499067,1
385,463,2,0.0643232444135015,1
385,464,2,0.0672776156618113,1
385,465,2,0.0706903145312884,1
385,466,2,0.074120898810168,1
385,467,2,0.074176618966266,1
385,468,2,0.0730225943257504,1
385,469,2,0.0715500820240325,1
386,452,2,0.0573749545110293,1
386,459,2,0.0583773217301745,1
386,460,2,0.059550016072691,1
386,461,2,0.0593559891602035,1
386,462,2,0.0615404917177286,1
386,463,2,0.0641130657910392,1
386,464,2,0.0670779807623994,1
386,465,2,0.0697598545598371,1
386,466,2,0.0725351653213316,1
386,467,2,0.0731297062863139,1
386,468,2,0.0727536350369757,1
386,469,2,0.0720227392016944,1
386,470,2,0.0711466902663651,1
387,458,2,0.0577424162325971,1
387,459,2,0.0592432574188419,1
387,460,2,0.0595171229590584,1
387,461,2,0.0587943177211066,1
387,462,2,0.0608400594581064,1
387,463,2,0.0634446538983989,1
387,464,2,0.0658867287596817,1
387,465,2,0.0674246145030868,1
387,466,2,0.069704446941391,1
387,467,2,0.0715192292505427,1
387,468,2,0.072391622085038,1
387,469,2,0.0719855413241765,1
387,470,2,0.0706109771431898,1
388,457,2,0.0569290989112556,1
388,458,2,0.058864379227573,1
388,459,2,0.0598961662645585,1
388,460,2,0.0595038312634456,1
388,461,2,0.0585518120909472,1
388,462,2,0.0599901516437405,1
388,463,2,0.0622585794062171,1
388,464,2,0.0644515912435866,1
388,465,2,0.0655931438627087,1
388,466,2,0.0680444179454449,1
388,467,2,0.0713330865425957,1
388,468,2,0.0734524810205909,1
388,469,2,0.0727110001837014,1
388,470,2,0.0704055042763171,1
389,438,2,0.0574682735363496,1
389,457,2,0.0587613420503583,1
389,458,2,0.0605399407551268,1
389,459,2,0.0610015175884868,1
389,460,2,0.060747052970438,1
389,461,2,0.0598862712045593,1
389,462,2,0.0604271677352073,1
389,463,2,0.0616725713088265,1
389,464,2,0.0637490124989586,1
389,465,2,0.0651630153934582,1
389,466,2,0.0682047910394488,1
389,467,2,0.0727194976696721,1
389,468,2,0.0757196881171439,1
389,469,2,0.0749366633602935,1
389,470,2,0.0724140894143568,1
390,439,2,0.05768769855576,1
390,440,2,0.0568716922312245,1
390,454,2,0.0569303077833056,1
390,455,2,0.0574622409699735,1
390,456,2,0.058342871825219,1
390,457,2,0.059984130871238,1
390,458,2,0.0615352139592666,1
390,459,2,0.0618316293859175,1
390,460,2,0.0622014616760906,1
390,461,2,0.0617389767144589,1
390,462,2,0.0617304025683094,1
390,463,2,0.0625525240163367,1
390,464,2,0.0647488794168882,1
390,465,2,0.0663665802002751,1
390,466,2,0.0691700134535076,1
390,467,2,0.07395190439452,1
390,468,2,0.0770693436369646,1
390,469,2,0.0763641879309422,1
390,470,2,0.0742552782066292,1
391,439,2,0.0609769745374042,1
391,440,2,0.061976800176776,1
391,441,2,0.062514594918652,1
391,442,2,0.0622280804489371,1
391,443,2,0.0593724062323357,1
391,452,2,0.0607778349806859,1
391,453,2,0.0623317073198347,1
391,454,2,0.0600962434342326,1
391,455,2,0.0592636490263969,1
391,456,2,0.0596317771018263,1
391,457,2,0.0606114057325585,1
391,458,2,0.0614847892524411,1
391,459,2,0.0615052044477434,1
391,460,2,0.0621618519514096,1
391,461,2,0.0620470857668419,1
391,462,2,0.0625274797256235,1
391,463,2,0.0639193455192668,1
391,464,2,0.0667986074831845,1
391,465,2,0.068679783404095,1
391,466,2,0.0711167515180838,1
391,467,2,0.0755275659152522,1
391,468,2,0.0781823255971498,1
391,469,2,0.0774002620410025,1
392,440,2,0.0637337335356344,1
392,441,2,0.0652280114311885,1
392,442,2,0.0643685093006016,1
392,443,2,0.0586064472106687,1
392,452,2,0.0663544796859018,1
392,453,2,0.0669170179747126,1
392,454,2,0.0620400743089521,1
392,455,2,0.0595101409858527,1
392,456,2,0.0594607895215301,1
392,457,2,0.0603466568566798,1
392,458,2,0.0604841616296605,1
392,459,2,0.0599806634723825,1
392,460,2,0.0603474529431517,1
392,461,2,0.0609909915562469,1
392,462,2,0.062746798600171,1
392,463,2,0.065277298029206,1
392,464,2,0.0684208842895507,1
392,465,2,0.0707013241123483,1
392,466,2,0.0738028946977858,1
392,467,2,0.0790511625787371,1
392,468,2,0.0816882963164525,1
392,469,2,0.0797678291054498,1
393,440,2,0.0600872388116946,1
393,441,2,0.0601994575195521,1
393,442,2,0.0582373107590414,1
393,452,2,0.0629811192820116,1
393,453,2,0.0638279606892264,1
393,454,2,0.0607673502270038,1
393,455,2,0.0588660657515061,1
393,456,2,0.058796682392775,1
393,457,2,0.059653560386473,1
393,458,2,0.0598014968407043,1
393,459,2,0.0589609415681493,1
393,460,2,0.0586320163287596,1
393,461,2,0.0592960880758937,1
393,462,2,0.0616594683151923,1
393,463,2,0.0644623472563629,1
393,464,2,0.0674573012239305,1
393,465,2,0.0705759198537409,1
393,466,2,0.0766330705595382,1
393,467,2,0.0857699260090107,1
393,468,2,0.0901906649508625,1
393,469,2,0.0865108112552805,1
394,453,2,0.058330240586531,1
394,454,2,0.0588345112425337,1
394,455,2,0.0587884679597721,1
394,456,2,0.0590834386368999,1
394,457,2,0.0592588607136916,1
394,458,2,0.0598019273170928,1
394,459,2,0.0598369787096049,1
394,460,2,0.059205057062063,1
394,461,2,0.0593545562045541,1
394,462,2,0.061335844422012,1
394,463,2,0.0642265051648203,1
394,464,2,0.0673286477531303,1
394,465,2,0.0719391265343948,1
394,466,2,0.0817971065948228,1
394,467,2,0.0946123650934174,1
394,468,2,0.099922108540812,1
395,455,2,0.0579148131807955,1
395,456,2,0.0597133612228568,1
395,457,2,0.0594081357725832,1
395,458,2,0.059922336870206,1
395,459,2,0.0604762125588149,1
395,460,2,0.0603337897405187,1
395,461,2,0.0601160807297257,1
395,462,2,0.0616925501308035,1
395,463,2,0.0646046462389856,1
395,464,2,0.0680402370172331,1
395,465,2,0.0742288953112559,1
395,466,2,0.0889004269665317,1
