x,y,z,signal,cytoplasm.p
923,523,21,0.057175331405491,1
923,524,21,0.0602099363762974,1
923,525,21,0.0570386050281718,1
924,523,21,0.0574261753043268,1
924,524,21,0.0604044940130995,1
925,524,21,0.057077860936643,1
925,553,21,0.0570180129247646,1
926,553,21,0.0572327144977749,1
928,526,21,0.0572076289285039,1
928,553,21,0.0572422734323748,1
929,526,21,0.0581067171960245,1
929,527,21,0.0586683945320583,1
929,553,21,0.0574106191849716,1
929,554,21,0.0581941039028947,1
929,555,21,0.0575305216015175,1
930,553,21,0.0574636444409388,1
930,554,21,0.0593619273755904,1
930,555,21,0.0596930875540383,1
930,556,21,0.059584931835656,1
930,557,21,0.0592696521080889,1
930,558,21,0.0583833483996138,1
931,553,21,0.0572337877402778,1
931,554,21,0.0599756687668882,1
931,555,21,0.0611227645066297,1
931,556,21,0.062181058274662,1
931,557,21,0.0622585617154067,1
931,558,21,0.0612949137834813,1
931,559,21,0.0579635690544984,1
932,554,21,0.0587314799622558,1
932,555,21,0.0598644466413548,1
932,556,21,0.0610261549905588,1
932,557,21,0.0608858845542053,1
932,558,21,0.0606665067102895,1
932,559,21,0.0597058131437155,1
932,560,21,0.0595994029186346,1
933,554,21,0.0582783003669404,1
933,555,21,0.0598166637622287,1
933,556,21,0.0606807242249845,1
933,557,21,0.0599549528278077,1
933,558,21,0.0603757287552472,1
933,559,21,0.0610445062579709,1
933,560,21,0.0622122294827405,1
933,561,21,0.0608162948026852,1
934,555,21,0.0579824274584778,1
934,556,21,0.0586545780090677,1
934,557,21,0.0575278031136393,1
934,558,21,0.0578124659451898,1
934,559,21,0.0589201052806079,1
934,560,21,0.0602479126494767,1
934,561,21,0.0603279753608053,1
935,561,21,0.05783002112613,1
935,562,21,0.0568618266559094,1
943,554,21,0.0643016321400229,1
945,554,21,0.141539185900037,1
946,553,21,0.136926106569631,1
946,554,21,0.166291790529859,1
946,555,21,0.14479054457787,1
947,546,21,0.108455907848521,1
947,547,21,0.0983080402705118,1
947,554,21,0.144847968948712,1
947,555,21,0.129011603567713,1
948,546,21,0.0993409300346844,1
916,538,22,0.0574699659572196,1
916,539,22,0.0575882054375796,1
917,538,22,0.0575342838472144,1
918,525,22,0.0603813544329822,1
918,526,22,0.0609244976965621,1
919,523,22,0.058648669278365,1
919,524,22,0.0573569452659533,1
919,525,22,0.0611512644023247,1
919,526,22,0.0616452213158132,1
919,527,22,0.0577869734872777,1
920,522,22,0.0569488182680121,1
920,523,22,0.0576325739902817,1
920,524,22,0.0575738522933376,1
920,525,22,0.0602199021995386,1
920,526,22,0.0599427520655083,1
920,527,22,0.0577501176320959,1
921,523,22,0.058892118418417,1
921,524,22,0.0604245671860657,1
921,525,22,0.0617834160304029,1
921,526,22,0.059207922973362,1
921,547,22,0.0572726426570446,1
921,548,22,0.0593156423184189,1
922,522,22,0.0571825610500435,1
922,523,22,0.061381663621174,1
922,524,22,0.0644373678319548,1
922,525,22,0.0636349952253682,1
922,526,22,0.0584816916151125,1
922,547,22,0.0575741884187369,1
922,548,22,0.0591033879741927,1
922,549,22,0.0603410016942607,1
922,550,22,0.0620004586873343,1
923,522,22,0.0580254515095828,1
923,523,22,0.0646084379693667,1
923,524,22,0.0680719743312473,1
923,525,22,0.0650180509953888,1
923,526,22,0.0582058329102478,1
923,547,22,0.0571454811112622,1
923,548,22,0.0588994365170219,1
923,549,22,0.0600427464233191,1
923,550,22,0.0620635677052792,1
923,551,22,0.0647000704707539,1
923,552,22,0.0648998881752075,1
924,522,22,0.0570213505910099,1
924,523,22,0.0630414567396468,1
924,524,22,0.0655689900094568,1
924,525,22,0.0620376565648522,1
924,547,22,0.0568909516269083,1
924,548,22,0.0588848592891804,1
924,549,22,0.0594929750027433,1
924,550,22,0.0611189373946276,1
924,551,22,0.0640024510499991,1
924,552,22,0.0648581791410154,1
924,553,22,0.0650960910573849,1
925,523,22,0.0588558463599813,1
925,524,22,0.061426515722696,1
925,525,22,0.0606969349043276,1
925,526,22,0.0576366015981359,1
925,548,22,0.0597051998622853,1
925,549,22,0.0601359652007133,1
925,550,22,0.0613553161074216,1
