x,y,z,fucci_ch00,fucci_ch02
928,210,24,0.00602731364919509,0.0197604333562219
929,210,24,0.00238040741588464,0.0126497291523613
930,210,24,0.00161745632104982,0.0109864957656214
931,210,24,0.0661326009002823,0.00750743877317464
932,210,24,0.00352483405813687,0.00782787823300526
927,211,24,0.0419775692378119,0.00959792477302205
928,211,24,0.0324406805523766,0.00778210116731518
929,211,24,0.00227359426260777,0.00715648126955062
930,211,24,0.0021210040436408,0.00753795681696803
931,211,24,0.0773937590600443,0.00740062561989776
932,211,24,0.0559548332951858,0.0131837949187457
933,211,24,0.00280766002899214,0.00740062561989776
926,212,24,0.0216678110933089,0.0115053025101091
927,212,24,0.00233463035019455,0.00759899290455482
928,212,24,0.0113374532692454,0.00776684214541848
929,212,24,0.0150911726558328,0.00816357671473259
930,212,24,0.00192263675898375,0.00935378042267491
931,212,24,0.00276188296330205,0.00924696726939803
932,212,24,0.00241092545967803,0.0106660563057908
933,212,24,0.0732738231479362,0.00912489509422446
934,212,24,0.00222781719691768,0.00782787823300526
925,213,24,0.00248722056916152,0.0158693827725643
926,213,24,0.0307927061875334,0.0148012512397955
927,213,24,0.0187380788891432,0.00793469138628214
928,213,24,0.0021362630655375,0.0194552529182879
929,213,24,0.00204470893415732,0.00949111161974517
930,213,24,0.00788891432059205,0.00779736018921187
931,213,24,0.00210574502174411,0.00845349813076982
932,213,24,0.00225833524071107,0.00842298008697642
933,213,24,0.00219729915312428,0.0123598077363241
934,213,24,0.00157167925535973,0.0127412832837415
935,213,24,0.00242618448157473,0.00781261921110857
924,214,24,0.0202639810788128,0.00756847486076143
925,214,24,0.00614938582436866,0.0167086289768826
926,214,24,0.0218509193560693,0.0076600289921416
927,214,24,0.0384832532234684,0.010605020218204
928,214,24,0.00141908903639277,0.0306248569466697
929,214,24,0.0566872663462272,0.0126955062180514
930,214,24,0.0299382009613184,0.00859082932784009
931,214,24,0.00209048599984741,0.0162966353856718
