x,y,z,signal,mito.p
99,748,18,0.213331185819307,1
100,748,18,0.224793826313001,1
94,749,19,0.100335799436364,1
94,750,19,0.0998332001517678,1
95,748,19,0.124333564553865,1
95,749,19,0.114910808330403,1
96,748,19,0.134663297895518,1
96,749,19,0.118795724335042,1
98,748,19,0.19265956263835,1
99,747,19,0.28620043525657,1
99,748,19,0.293352595184493,2
99,749,19,0.192880078891435,1
100,747,19,0.307201721739413,2
100,748,19,0.306303164847642,2
100,749,19,0.205470790081114,1
101,748,19,0.214433440297163,1
93,749,20,0.105890469215107,1
93,750,20,0.100447593464492,1
94,748,20,0.102963051687175,1
94,749,20,0.111715348743605,1
94,750,20,0.106751979289217,1
94,751,20,0.118625576939606,1
95,747,20,0.122291327413121,1
95,748,20,0.125932645069225,1
95,749,20,0.125658252438558,1
95,750,20,0.112069118075331,1
96,747,20,0.148915952636348,1
96,748,20,0.137316170291917,1
96,749,20,0.124893558628893,1
96,750,20,0.111800553156351,1
97,748,20,0.142004155860005,1
97,749,20,0.129349579485983,1
98,747,20,0.185789768957832,1
98,748,20,0.207994200134698,2
98,749,20,0.176373864380447,1
99,746,20,0.174438007487067,1
99,747,20,0.306918375129294,2
99,748,20,0.340371902014955,2
99,749,20,0.233375551150152,2
99,750,20,0.148438069385058,1
100,746,20,0.191212198699406,2
100,747,20,0.337532728024182,2
100,748,20,0.357274901994965,2
100,749,20,0.240287805429095,2
101,747,20,0.212548594943657,2
101,748,20,0.232672609298537,2
88,751,21,0.112699120941042,1
89,750,21,0.101016966342815,1
89,751,21,0.102474166587653,1
93,742,21,0.280522980494386,1
93,749,21,0.116639067972681,1
93,750,21,0.10637627161854,1
93,751,21,0.107308324236366,1
93,752,21,0.116339076982265,1
94,748,21,0.10508941484168,1
94,749,21,0.118111801520073,1
94,750,21,0.110854481351719,1
94,751,21,0.121694199377079,1
94,752,21,0.142623516343812,1
94,753,21,0.119815922453755,1
95,747,21,0.114467226881176,1
95,748,21,0.11946555171277,1
