x,y,z,signal,cytoplasm.p
837,118,55,0.0581566406632195,1
837,118,56,0.0640654539230811,1
838,118,56,0.0637792637848918,1
814,97,58,0.0571048748042571,1
809,94,59,0.0580060269996678,1
809,95,59,0.058754177272111,1
809,96,59,0.0571136199615746,1
810,93,59,0.0587574500720511,1
810,94,59,0.063921545076704,1
810,95,59,0.0630989459767936,1
810,96,59,0.060605591352845,1
811,93,59,0.0600089687691621,1
811,94,59,0.0647113748986552,1
811,95,59,0.0698576139785897,1
811,96,59,0.0783675896615092,1
811,97,59,0.0696004662542836,1
812,94,59,0.0597907290340544,1
812,95,59,0.0802360046111215,1
812,96,59,0.107381898743839,1
812,97,59,0.0938497909134902,1
812,98,59,0.0620437245128493,1
813,95,59,0.0755122751580544,1
813,96,59,0.105957163424311,1
813,97,59,0.0922751318720189,1
813,98,59,0.0568930332456089,1
814,96,59,0.0702513760384152,1
814,97,59,0.0636273056197431,1
808,95,60,0.057301059995624,1
808,96,60,0.0597797843192996,1
809,94,60,0.0573563024998389,1
809,95,60,0.0631116125971025,1
809,96,60,0.0645916493902143,1
809,97,60,0.0570820300709812,1
810,94,60,0.0612634831101822,1
810,95,60,0.0667117279128816,1
810,96,60,0.0709285095006257,1
810,97,60,0.0632874533564091,1
811,94,60,0.0620296013491437,1
811,95,60,0.072744412227775,1
811,96,60,0.08994671457118,1
811,97,60,0.0821859918878906,1
811,98,60,0.0626714829229899,1
812,94,60,0.0589021019324687,1
812,95,60,0.0812104026588864,1
812,96,60,0.113538076709807,1
812,97,60,0.100495833318788,1
812,98,60,0.0663502928607531,1
813,95,60,0.0760398681992161,1
813,96,60,0.108316327353776,1
813,97,60,0.094548029512612,1
813,98,60,0.0595365061904156,1
814,96,60,0.0732807091476964,1
814,97,60,0.0669962845995692,1
808,96,61,0.059908673667573,1
808,97,61,0.0577724729196149,1
809,95,61,0.0631639302206502,1
809,96,61,0.0741159100016106,1
809,97,61,0.0728874778121855,1
809,98,61,0.0572700362109662,1
810,95,61,0.0698085809488558,1
810,96,61,0.0935112890486901,1
810,97,61,0.0965591031579937,1
810,98,61,0.0721058565263004,1
811,94,61,0.0577053952631841,1
811,95,61,0.0763714883387367,1
811,96,61,0.108596160594064,1
811,97,61,0.109992142449614,1
811,98,61,0.0786556019531787,1
812,95,61,0.0779549220222097,1
812,96,61,0.109183424738999,1
812,97,61,0.102764172627212,1
812,98,61,0.0697078730616887,1
813,95,61,0.0684010410971208,1
813,96,61,0.0924289121906479,1
813,97,61,0.0844527626111183,1
813,98,61,0.058147134801051,1
814,96,61,0.0662621749337161,1
814,97,61,0.0640665861349523,1
808,96,62,0.061129829036951,1
808,97,62,0.0678989582046818,1
809,95,62,0.0602502950119557,1
809,96,62,0.104854070627188,1
809,97,62,0.129721429647704,1
809,98,62,0.0910433502224749,1
810,95,62,0.0708840760816185,1
810,96,62,0.143238282102476,1
810,97,62,0.180943980232336,1
810,98,62,0.123567999654298,1
811,95,62,0.0712811758076893,1
811,96,62,0.130373453952896,1
811,97,62,0.157593903057944,1
811,98,62,0.106803255920548,1
812,95,62,0.0626870095576609,1
812,96,62,0.0912468476155099,1
812,97,62,0.0968770247132603,1
812,98,62,0.0675183050354274,1
813,96,62,0.0673936437908605,1
813,97,62,0.0676489870524968,1
808,96,63,0.072066848289176,1
808,97,63,0.0890952853471121,1
808,98,63,0.069321777019741,1
809,95,63,0.0708562071581642,1
809,96,63,0.141549989088308,1
809,97,63,0.196998190253675,1
809,98,63,0.13630883881011,1
809,99,63,0.0614081467644734,1
810,95,63,0.0840674567587057,1
810,96,63,0.189925616510593,1
810,97,63,0.267262975926439,1
810,98,63,0.182348689554393,1
810,99,63,0.0717833058756229,1
811,95,63,0.0732714509568747,1
811,96,63,0.144138602829794,1
811,97,63,0.197030918253076,1
811,98,63,0.134691651060227,1
811,99,63,0.0591660665157491,1
812,96,63,0.0801201003177458,1
812,97,63,0.0948681506253159,1
812,98,63,0.069921466010575,1
813,96,63,0.057857105756986,1
813,97,63,0.062058366606996,1
808,96,64,0.0737483893106745,1
808,97,64,0.0954554147702511,1
808,98,64,0.0788007904348477,1
809,95,64,0.0747203696143394,1
809,96,64,0.146852668005381,1
809,97,64,0.211358080591407,1
809,98,64,0.152260642626475,1
809,99,64,0.0717366846930522,1
810,95,64,0.0894270647039271,1
810,96,64,0.199950173242569,1
810,97,64,0.290585078032514,1
810,98,64,0.205030054092366,1
810,99,64,0.0849417660976704,1
811,95,64,0.0716189818339436,1
811,96,64,0.14172821810703,1
811,97,64,0.202805705932686,1
811,98,64,0.144532989964923,1
811,99,64,0.0656714492868622,1
812,96,64,0.0740122064705342,1
812,97,64,0.0931960918782385,1
812,98,64,0.0731044614997486,1
813,97,64,0.0590563599029808,1
853,110,64,0.058389587358779,1
854,109,64,0.058499476776589,1
807,98,65,0.0600165168483033,1
808,95,65,0.0570786629200518,1
808,96,65,0.0713715345707214,1
808,97,65,0.0896280087233151,1
808,98,65,0.0828041441879366,1
808,99,65,0.0602421808268789,1
809,95,65,0.0780947324974905,1
809,96,65,0.126498494205387,1
809,97,65,0.170369746430773,1
809,98,65,0.135924346734979,1
809,99,65,0.0744720849860875,1
810,94,65,0.0583166245593927,1
810,95,65,0.0979952077717287,1
810,96,65,0.173873918584343,1
810,97,65,0.23260641871667,1
810,98,65,0.178361935678477,1
810,99,65,0.086222798963611,1
811,95,65,0.0829918849657643,1
811,96,65,0.133052892315423,1
811,97,65,0.172924665075217,1
811,98,65,0.136255294623701,1
811,99,65,0.0721916687510373,1
812,95,65,0.0571077289216824,1
812,96,65,0.0772851951126565,1
812,97,65,0.0927858832615967,1
812,98,65,0.0803972976272708,1
813,97,65,0.0610063589736235,1
853,110,65,0.0710028285954827,1
853,111,65,0.0705402197981776,1
854,109,65,0.0642113382432959,1
854,110,65,0.0829516147841584,1
855,109,65,0.0666705672938145,1
807,98,66,0.0609025964731789,1
808,96,66,0.0627372573563815,1
808,97,66,0.0750582523007725,1
808,98,66,0.0756869954993635,1
808,99,66,0.0600815836492755,1
809,95,66,0.0744081621908602,1
809,96,66,0.097383152904364,1
809,97,66,0.117270259822811,1
809,98,66,0.103371049984041,1
809,99,66,0.0679378661938801,1
810,94,66,0.0660119855948684,1
810,95,66,0.097173310407301,1
810,96,66,0.132790313512298,1
810,97,66,0.153142977696464,1
810,98,66,0.126177488552159,1
810,99,66,0.0738772255865164,1
811,94,66,0.0597730323266303,1
811,95,66,0.0876005003149908,1
811,96,66,0.114953825097608,1
811,97,66,0.130938109242029,1
811,98,66,0.111551068463625,1
811,99,66,0.0696459198433623,1
812,95,66,0.0597330216102449,1
812,96,66,0.0738649717517856,1
812,97,66,0.0843819227089905,1
812,98,66,0.0795204879870905,1
812,99,66,0.0568646218039664,1
813,97,66,0.0608765556001416,1
813,98,66,0.0600043632614986,1
843,116,66,0.0602825748441581,1
844,115,66,0.0625237587584844,1
844,116,66,0.0922712752753327,1
845,115,66,0.06412580317459,1
846,115,66,0.0615068202084345,1
852,110,66,0.0623416967308231,1
852,111,66,0.0592061833769974,1
853,109,66,0.0613353667701288,1
853,110,66,0.0832217947388567,1
854,109,66,0.0679200633415931,1
808,96,67,0.0626327577388333,1
808,97,67,0.0695892031049401,1
808,98,67,0.0676827706035906,1
808,99,67,0.057602753180737,1
809,95,67,0.0716113158160658,1
809,96,67,0.0840440282286838,1
809,97,67,0.091653388337444,1
809,98,67,0.0814129683359023,1
809,99,67,0.0608617248040165,1
810,94,67,0.0641816943418561,1
810,95,67,0.0885309838741894,1
810,96,67,0.104773683584334,1
810,97,67,0.108397080006714,1
810,98,67,0.090266275474885,1
810,99,67,0.0614619209314179,1
811,94,67,0.0572364767434718,1
811,95,67,0.0798377372915586,1
811,96,67,0.0943089441058135,1
811,97,67,0.0991235925309115,1
811,98,67,0.0862344218261011,1
811,99,67,0.0604816377406976,1
812,95,67,0.0579652496814946,1
812,96,67,0.0677003493722781,1
812,97,67,0.074142841312109,1
812,98,67,0.0710840647972402,1
813,97,67,0.0591367115642139,1
813,98,67,0.0584891571371381,1
843,116,67,0.0626341022404303,1
843,117,67,0.060443325342119,1
844,115,67,0.0667711867269293,1
844,116,67,0.118440766401764,1
844,117,67,0.114285360132537,1
845,115,67,0.0722842270715066,1
845,116,67,0.129715627061864,1
846,115,67,0.0629567944175916,1
846,116,67,0.102321477785579,1
852,110,67,0.06038877867645,1
853,109,67,0.0589083644793812,1
806,102,68,0.0671027832787025,1
807,101,68,0.0639470611223635,1
807,102,68,0.0652856009162613,1
808,96,68,0.0631455966440485,1
808,97,68,0.066185927540516,1
808,98,68,0.0587994303653374,1
809,95,68,0.0681592018208231,1
809,96,68,0.0795051087758403,1
809,97,68,0.0843071141683767,1
809,98,68,0.070888198040462,1
810,94,68,0.0586544482764575,1
810,95,68,0.0757622934857341,1
810,96,68,0.0892506224570639,1
810,97,68,0.0929416272601897,1
810,98,68,0.0759594575686146,1
811,95,68,0.0660259672320901,1
811,96,68,0.0756286099278187,1
811,97,68,0.0784764942908688,1
811,98,68,0.0676347459500545,1
812,96,68,0.0587818515966499,1
812,97,68,0.0615472555042716,1
812,98,68,0.0588579869480503,1
844,115,68,0.0639019436586842,1
844,116,68,0.1320715358822,1
844,117,68,0.138175372636873,1
844,118,68,0.0728150221493665,1
845,115,68,0.0790608925245051,1
845,116,68,0.175018620167732,1
845,117,68,0.18906757682034,1
846,115,68,0.0626007786504091,1
846,116,68,0.128594076852466,1
846,117,68,0.141474449327527,1
847,116,68,0.0731861104870841,1
805,102,69,0.0688365416758226,1
806,101,69,0.0788819558733632,1
806,102,69,0.0851841773768406,1
806,103,69,0.0712124764936304,1
807,101,69,0.073827036757164,1
807,102,69,0.0789390264279951,1
807,103,69,0.0617072040188238,1
808,96,69,0.0602025593083242,1
808,97,69,0.0613709076083977,1
809,95,69,0.0613110890812035,1
809,96,69,0.0692397447315115,1
809,97,69,0.0716628078684574,1
809,98,69,0.0614114608429714,1
810,95,69,0.0634356728636082,1
810,96,69,0.0731000093124426,1
810,97,69,0.0766475121578326,1
810,98,69,0.0658218919392459,1
811,96,69,0.0625197606353143,1
811,97,69,0.0642577176514567,1
811,98,69,0.0574711453445854,1
844,116,69,0.112029899734147,1
844,117,69,0.130122562878566,1
845,115,69,0.0778519143296792,1
845,116,69,0.173481760491335,1
845,117,69,0.206380381862985,1
846,115,69,0.0647202320977725,1
846,116,69,0.134829191214828,1
851,109,69,0.0669696717236595,1
806,102,70,0.0842556692914797,1
807,102,70,0.0764576602766201,1
809,96,70,0.0587728528710487,1
809,97,70,0.0606314435239038,1
810,96,70,0.0587022606402677,1
810,97,70,0.0608658703506073,1
844,116,70,0.0821343170304573,1
845,115,70,0.0693140402386212,1
845,116,70,0.133689950194943,1
846,115,70,0.0631467642375407,1
851,109,70,0.0682665732466072,1
