x,y,z,signal,mito.p
826,456,18,0.162351976129521,1
828,458,18,0.180803241157561,1
832,458,18,0.166938483263815,1
817,459,19,0.220027084940239,1
818,458,19,0.234950928673677,1
818,459,19,0.250643485703906,1
819,458,19,0.266155372778906,1
819,459,19,0.252720002860875,1
820,458,19,0.234580765498793,1
820,459,19,0.199736604996559,1
822,457,19,0.237762652508464,1
822,462,19,0.196534587872499,1
823,457,19,0.219978872880559,1
825,455,19,0.160722449905439,1
825,456,19,0.184118348567115,1
826,455,19,0.155818860790753,1
826,456,19,0.193639358920336,1
826,457,19,0.172991525874566,1
827,456,19,0.155167453339125,1
827,457,19,0.167646076391862,1
827,458,19,0.169998108150159,1
828,457,19,0.169479311094948,1
828,458,19,0.209279586367488,1
828,459,19,0.165330078409755,1
829,458,19,0.159423610917633,1
829,459,19,0.146994463503184,1
829,460,19,0.140375468390689,1
830,458,19,0.13976989834239,1
831,457,19,0.169430870283968,1
831,458,19,0.182480870512132,1
831,459,19,0.160939687389893,1
832,457,19,0.177932913418328,1
832,458,19,0.19089856977435,1
832,459,19,0.168853970398587,1
833,458,19,0.148659979931781,1
834,458,19,0.147678015958906,1
816,459,20,0.21648235479728,1
816,460,20,0.218434910535551,1
817,435,20,0.216507757084486,1
817,436,20,0.172413765448581,1
817,458,20,0.20906876481235,1
817,459,20,0.266444971924556,1
817,460,20,0.24105078905047,1
818,435,20,0.187747880084815,1
818,436,20,0.166114826083376,1
818,457,20,0.182068497275961,1
818,458,20,0.272847786165744,1
818,459,20,0.318514410309575,2
818,460,20,0.234439092193733,1
819,457,20,0.203329677914226,1
819,458,20,0.316738276288107,1
819,459,20,0.315075167194619,1
819,460,20,0.19589626281664,1
820,457,20,0.198548122171567,1
820,458,20,0.261576664974646,1
820,459,20,0.224659080904451,1
820,460,20,0.149267216596694,1
821,457,20,0.21436355132859,1
821,458,20,0.206746111256709,1
821,459,20,0.153644514327868,1
821,462,20,0.190819007893668,1
822,456,20,0.214585875806236,1
822,457,20,0.267883861172484,1
822,458,20,0.220511405906682,1
822,461,20,0.237973365134412,1
822,462,20,0.259128307133261,1
822,463,20,0.168703430257427,1
823,456,20,0.20148086633691,1
823,457,20,0.244732181755729,1
823,458,20,0.204927538422653,1
823,461,20,0.229603790788521,1
823,462,20,0.241692774127127,1
824,453,20,0.204025081865865,1
824,454,20,0.196930066191236,1
824,455,20,0.173104027942432,1
824,456,20,0.177312485428455,1
824,457,20,0.18373125779604,1
825,454,20,0.201298889231395,1
825,455,20,0.194620309851741,1
825,456,20,0.201748440000257,1
825,457,20,0.182822995313402,1
