x,y,z,signal,cytoplasm.p
205,495,1,0.0589367759210237,1
206,495,1,0.0601432007422026,1
212,463,3,0.0759073050592982,1
212,464,3,0.0665057125278206,1
213,463,3,0.0679389453333199,1
213,464,3,0.0604428358963622,1
211,463,4,0.0610588476083392,1
212,462,4,0.0589669269590308,1
212,463,4,0.0970348031550593,1
212,464,4,0.0818507451322202,1
213,463,4,0.0818856432043747,1
213,464,4,0.0693662104387481,1
211,463,5,0.0683985820744631,1
212,463,5,0.0887960393907832,1
212,464,5,0.0732373253834448,1
213,463,5,0.0682250765021409,1
213,464,5,0.0581927711951713,1
190,510,6,0.0575472924898594,1
211,463,6,0.0590823300127761,1
212,463,6,0.0620810108444197,1
177,504,7,0.057229123263246,1
190,510,7,0.0641096337738046,1
191,510,7,0.0618810928920399,1
191,511,7,0.0604483436353606,1
190,510,8,0.0705359091373555,1
190,511,8,0.0749835086264638,1
190,512,8,0.0575433474391207,1
191,510,8,0.0694275149940233,1
191,511,8,0.0777419010761957,1
191,512,8,0.0602563747538265,1
192,511,8,0.0586572434245144,1
189,511,9,0.0631863208897902,1
189,512,9,0.0596535367987257,1
190,510,9,0.0650554257810115,1
190,511,9,0.0982660599772256,1
190,512,9,0.0916158366437164,1
191,510,9,0.0619206377504158,1
191,511,9,0.0891364046876213,1
191,512,9,0.0801358451390795,1
192,511,9,0.0578933247429903,1
195,513,9,0.0570958583878454,1
181,444,10,0.0610259839793907,1
189,447,10,0.0586744388923081,1
189,511,10,0.0643118338407372,1
189,512,10,0.067868866136043,1
190,447,10,0.0628571951545483,1
190,448,10,0.0581254753520778,1
190,510,10,0.0602447813760205,1
190,511,10,0.110105198522501,1
190,512,10,0.114775289438171,1
190,513,10,0.0575014084243923,1
191,511,10,0.0912007453633801,1
191,512,10,0.0917812811033933,1
195,512,10,0.0597291591166219,1
195,513,10,0.0708277013655324,1
196,513,10,0.0644472510980804,1
181,444,11,0.058400178257324,1
189,447,11,0.0574721832054673,1
189,511,11,0.0591406625118894,1
189,512,11,0.065857562510125,1
190,447,11,0.0616951624738188,1
190,448,11,0.058627239809928,1
190,511,11,0.103155953316263,1
190,512,11,0.113074294422073,1
190,513,11,0.0569101933317816,1
191,511,11,0.0833847447942549,1
191,512,11,0.0889022196353278,1
195,512,11,0.0623115574866897,1
195,513,11,0.077357013906298,1
195,514,11,0.0620480646583555,1
196,512,11,0.0576706446144502,1
196,513,11,0.0719192833419649,1
196,514,11,0.0646894677783352,1
197,514,11,0.058591634105354,1
189,512,12,0.0593315699447943,1
190,511,12,0.0830639632246262,1
190,512,12,0.0896990903998529,1
191,511,12,0.069256981477863,1
191,512,12,0.0727810322054836,1
195,512,12,0.0588432681937248,1
195,513,12,0.0716794785088732,1
195,514,12,0.0666347551964515,1
196,512,12,0.0645130137375984,1
196,513,12,0.073164863823689,1
196,514,12,0.0733545977661648,1
196,515,12,0.0632260308623973,1
197,513,12,0.0606551256222094,1
197,514,12,0.0639895957277117,1
197,515,12,0.0586368046414648,1
198,449,12,0.058377545813774,1
190,511,13,0.0588343225405551,1
190,512,13,0.0606574313245096,1
195,513,13,0.0610708537717233,1
195,514,13,0.0650735116862663,1
195,515,13,0.0570307562052523,1
196,512,13,0.0651362315063805,1
196,513,13,0.0735626534913687,1
196,514,13,0.0779844656757234,1
196,515,13,0.0704882206092187,1
197,512,13,0.0578839957889266,1
197,513,13,0.063788746059313,1
197,514,13,0.0658243745496509,1
197,515,13,0.060152470726898,1
198,449,13,0.0590389698362718,1
195,514,14,0.0582821333758793,1
195,515,14,0.0573003464662677,1
196,512,14,0.059483805265974,1
196,513,14,0.0725092600778414,1
196,514,14,0.0746058805858026,1
196,515,14,0.0696637344895229,1
196,516,14,0.0570769704991818,1
197,513,14,0.0653508446253384,1
197,514,14,0.0643927221232218,1
197,515,14,0.0580632862562782,1
205,459,14,0.0598571757182445,1
206,458,14,0.0608234300962484,1
206,459,14,0.0608827355899385,1
188,512,15,0.0616811513519129,1
189,512,15,0.0624601897794668,1
196,513,15,0.0642395904676441,1
196,514,15,0.064838111864986,1
196,515,15,0.0612242095109005,1
197,513,15,0.0628152384490094,1
197,514,15,0.0621708565739476,1
205,458,15,0.0622318721793182,1
205,459,15,0.0625225557833713,1
206,458,15,0.0673673316587291,1
206,459,15,0.0653589882950993,1
218,462,15,0.0598524581687813,1
218,463,15,0.0618858988955556,1
219,463,15,0.0611596262587483,1
188,512,16,0.0665645639573749,1
189,512,16,0.0656896000584221,1
196,449,16,0.0582256171333094,1
197,514,16,0.0576958245347105,1
205,458,16,0.0587257363457843,1
205,459,16,0.0568989183885644,1
206,458,16,0.0635255362839467,1
206,459,16,0.0609802355434707,1
217,462,16,0.0598720418959907,1
217,463,16,0.0592133304644343,1
218,461,16,0.0588047140207363,1
218,462,16,0.0893479042239334,1
218,463,16,0.0948413254596804,1
218,464,16,0.0592608184967189,1
219,462,16,0.085492823050475,1
219,463,16,0.0942711624315495,1
219,464,16,0.0600664992848667,1
188,512,17,0.05995939322124,1
189,512,17,0.060047511148277,1
217,462,17,0.0711581892931818,1
217,463,17,0.0706580936684542,1
218,461,17,0.0680447835555283,1
218,462,17,0.115374029022176,1
218,463,17,0.120753615789374,1
218,464,17,0.0707017663826104,1
219,461,17,0.0599171357719227,1
219,462,17,0.107161648153273,1
219,463,17,0.114511224606964,1
219,464,17,0.0672238473918037,1
220,463,17,0.0587693795752564,1
217,462,18,0.073700034428676,1
217,463,18,0.0730811568054,1
218,461,18,0.0674523595908677,1
218,462,18,0.122583506050682,1
