x,y,z,signal,cytoplasm.p
831,340,8,0.113908368055092,1
831,341,8,0.115121013024054,1
832,340,8,0.108531689730474,1
832,341,8,0.11198363271043,1
833,340,8,0.09568687450796,1
824,355,9,0.11751015665685,1
824,356,9,0.109705039151849,1
825,355,9,0.126321527111059,1
825,356,9,0.115658518728848,1
826,354,9,0.129983046344812,1
826,355,9,0.138275969843041,1
826,356,9,0.117993308769553,1
827,355,9,0.136559317777973,1
830,340,9,0.126253748414998,1
830,341,9,0.123661793567763,1
831,339,9,0.125892262036008,1
831,340,9,0.133651493911978,1
831,341,9,0.135652767512284,1
831,342,9,0.121921393881773,1
831,346,9,0.0948312369953782,1
831,347,9,0.0876394869468799,1
831,351,9,0.0847986836259827,1
832,339,9,0.122422939903216,1
832,340,9,0.133340873630651,1
832,341,9,0.138421336542233,1
832,342,9,0.120232011923638,1
832,346,9,0.0881414178757347,1
832,347,9,0.0848586883587109,1
832,348,9,0.0793335699075373,1
833,339,9,0.10905323927347,1
833,340,9,0.112984671913787,1
833,341,9,0.114780463275494,1
833,346,9,0.0844841092957893,1
833,347,9,0.0825890643092106,1
834,339,9,0.0906319671157502,1
834,340,9,0.091208470939677,1
834,341,9,0.0899667946207766,1
823,355,10,0.120756372457127,1
823,356,10,0.11660576420544,1
824,354,10,0.120000262670149,1
824,355,10,0.136088214433645,1
824,356,10,0.133523308079986,1
824,357,10,0.109670304173899,1
825,354,10,0.128906367003105,1
825,355,10,0.150307487368272,1
825,356,10,0.145512567436945,1
825,357,10,0.115332723764408,1
826,353,10,0.11512593517338,1
826,354,10,0.148041339149339,1
826,355,10,0.164164982327384,1
826,356,10,0.144420923361622,1
826,357,10,0.108619950166387,1
827,354,10,0.155090766766357,1
827,355,10,0.163623126002451,1
827,356,10,0.131505471797111,1
828,355,10,0.124832705242196,1
830,339,10,0.134718037358507,1
830,340,10,0.137917574387206,1
830,341,10,0.13502111112179,1
830,346,10,0.114187215979154,1
830,347,10,0.106298107011352,1
830,350,10,0.0913381497458725,1
830,351,10,0.0969034618619273,1
831,338,10,0.12043510307074,1
831,339,10,0.142116331056952,1
831,340,10,0.154453814982985,1
831,341,10,0.152177075978297,1
831,342,10,0.132504668110435,1
831,345,10,0.114535032313094,1
831,346,10,0.11802207185069,1
831,347,10,0.110362391028046,1
831,348,10,0.0990561557052656,1
831,349,10,0.0916136618056982,1
831,350,10,0.0948134262796865,1
831,351,10,0.104303913374651,1
831,352,10,0.0970310411731493,1
832,338,10,0.116692963230005,1
832,339,10,0.142892526012509,1
832,340,10,0.16016313495843,1
832,341,10,0.161413570836914,1
832,342,10,0.136197341516823,1
832,345,10,0.11203638835357,1
832,346,10,0.117698353053501,1
832,347,10,0.113959840673525,1
832,348,10,0.104568251455673,1
832,349,10,0.0950680775241785,1
832,350,10,0.0927123916765568,1
832,351,10,0.0969836625699144,1
833,338,10,0.11208408188105,1
833,339,10,0.128720981596947,1
833,340,10,0.138277439489522,1
833,341,10,0.138087645143919,1
833,342,10,0.119535959356763,1
833,345,10,0.109399166061934,1
833,346,10,0.118259827992576,1
833,347,10,0.115814511205378,1
833,348,10,0.106058309693798,1
833,349,10,0.0955882623954416,1
834,338,10,0.0996521440089325,1
834,339,10,0.110562636193073,1
834,340,10,0.116562502945125,1
834,341,10,0.114014765794804,1
834,342,10,0.100595552075267,1
834,346,10,0.105051473551542,1
834,347,10,0.102174745538876,1
835,339,10,0.0933297889970227,1
835,340,10,0.0989523356788269,1
835,341,10,0.0955223849087182,1
823,355,11,0.12535229525655,1
823,356,11,0.125916511202952,1
824,354,11,0.126355049047468,1
824,355,11,0.152539052239447,1
824,356,11,0.155286288067693,1
824,357,11,0.124436460557534,1
825,353,11,0.117673322407873,1
825,354,11,0.142504702635463,1
825,355,11,0.176273224730035,1
825,356,11,0.17493939224566,1
825,357,11,0.13431338303009,1
826,353,11,0.125564752484006,1
826,354,11,0.160451267315818,1
826,355,11,0.186357250717864,1
826,356,11,0.167415968646795,1
826,357,11,0.124023664854165,1
827,353,11,0.127645713582417,1
827,354,11,0.165119704338854,1
827,355,11,0.180755179943982,1
827,356,11,0.14826269590271,1
827,357,11,0.109823369021326,1
828,354,11,0.126773571706571,1
828,355,11,0.135451052700776,1
828,356,11,0.124551302932584,1
829,346,11,0.121907397248617,1
829,347,11,0.118901923538633,1
829,350,11,0.10232533764778,1
829,351,11,0.104877378762797,1
830,339,11,0.135175470657785,1
830,340,11,0.14239973955065,1
830,341,11,0.138418747165099,1
830,345,11,0.13198591789407,1
830,346,11,0.136593247949517,1
830,347,11,0.129591595507006,1
830,348,11,0.116667874265072,1
830,349,11,0.107845108218702,1
830,350,11,0.106845305384607,1
830,351,11,0.11121913660742,1
830,352,11,0.105068246183608,1
831,338,11,0.126147863885169,1
831,339,11,0.150402512843544,1
831,340,11,0.167582855169465,1
831,341,11,0.157790320730983,1
831,342,11,0.140511290477447,1
831,344,11,0.130056796937686,1
831,345,11,0.141235697890325,1
831,346,11,0.152781998799462,1
831,347,11,0.143778011345298,1
831,348,11,0.125444696363106,1
831,349,11,0.112931799632038,1
831,350,11,0.112634301194295,1
831,351,11,0.11976803519836,1
831,352,11,0.109498017283602,1
832,338,11,0.123712636337704,1
832,339,11,0.152846943177309,1
832,340,11,0.177527556338081,1
832,341,11,0.171453938993155,1
832,342,11,0.148304347550211,1
832,343,11,0.130158085906296,1
832,344,11,0.126942639371241,1
832,345,11,0.143477736908646,1
832,346,11,0.160190906611384,1
832,347,11,0.153124869656354,1
832,348,11,0.134763759693485,1
832,349,11,0.118554282162607,1
832,350,11,0.110914791483291,1
832,351,11,0.110322045732972,1
832,352,11,0.0974940031425241,1
833,338,11,0.12077540787822,1
833,339,11,0.140355053059837,1
833,340,11,0.159694679310541,1
833,341,11,0.157849374859042,1
833,342,11,0.138905946637556,1
833,343,11,0.119258989314317,1
833,344,11,0.11589174929268,1
833,345,11,0.133848881431068,1
833,346,11,0.153199658332854,1
833,347,11,0.148099868403655,1
833,348,11,0.133271018767339,1
833,349,11,0.118711814268784,1
833,350,11,0.104682184049567,1
833,351,11,0.09163643549423,1
834,338,11,0.112087779324976,1
834,339,11,0.127237618415016,1
834,340,11,0.141658886093813,1
834,341,11,0.139797345547853,1
834,342,11,0.122837660143645,1
834,343,11,0.10453989660967,1
834,345,11,0.114461071770722,1
834,346,11,0.131272696123856,1
834,347,11,0.126154827210164,1
834,348,11,0.114754802781374,1
834,349,11,0.105539372855657,1
835,338,11,0.0972050193232852,1
835,339,11,0.109001696671871,1
835,340,11,0.118223973283973,1
835,341,11,0.114408584396385,1
835,342,11,0.100520413482938,1
835,347,11,0.0952367077940625,1
836,339,11,0.0878320281317397,1
836,340,11,0.0933094297277104,1
836,341,11,0.0896471931665078,1
823,355,12,0.120155287046219,1
823,356,12,0.125911029188299,1
824,354,12,0.124238221576594,1
824,355,12,0.153393698323847,1
824,356,12,0.160005579524531,1
824,357,12,0.128425081108156,1
825,353,12,0.116663581964237,1
825,354,12,0.14783259102967,1
825,355,12,0.1874267801128,1
825,356,12,0.186522854215828,1
825,357,12,0.139807271493533,1
825,358,12,0.0988599229084108,1
826,353,12,0.127245083286032,1
826,354,12,0.161279063192279,1
826,355,12,0.193206129909471,1
826,356,12,0.176989467440239,1
826,357,12,0.130341348489759,1
826,358,12,0.094973203679099,1
827,353,12,0.129851687942638,1
827,354,12,0.157591032002555,1
827,355,12,0.179340248634325,1
827,356,12,0.157360379151996,1
827,357,12,0.12193902963955,1
828,354,12,0.12522570737351,1
828,355,12,0.138067606630784,1
828,356,12,0.134059192508106,1
829,345,12,0.124338682411075,1
829,346,12,0.126827353769475,1
829,347,12,0.125851123598389,1
829,348,12,0.121216546763731,1
829,349,12,0.116425895805517,1
829,350,12,0.114403219020342,1
829,351,12,0.115993551471172,1
830,340,12,0.13557138875434,1
830,341,12,0.131383747744093,1
830,344,12,0.135263171228372,1
830,345,12,0.142156268116892,1
830,346,12,0.149877545789286,1
830,347,12,0.144369439079328,1
830,348,12,0.133054397541519,1
830,349,12,0.125334776137383,1
830,350,12,0.122605770923824,1
830,351,12,0.122893716659437,1
830,352,12,0.115567983840047,1
831,339,12,0.145583145459637,1
831,340,12,0.162758448997622,1
831,341,12,0.150674292467861,1
831,342,12,0.138739445022298,1
831,343,12,0.135563270707109,1
831,344,12,0.142297225876639,1
831,345,12,0.163950880495533,1
831,346,12,0.183576329659155,1
831,347,12,0.172421118008134,1
831,348,12,0.148169175065502,1
831,349,12,0.133592521430945,1
831,350,12,0.130065976396264,1
831,351,12,0.129856703402852,1
831,352,12,0.117223832197911,1
832,338,12,0.124346228929119,1
832,339,12,0.152992939724992,1
832,340,12,0.17894843621683,1
832,341,12,0.170532365674545,1
832,342,12,0.150839149478723,1
832,343,12,0.137705548722607,1
832,344,12,0.141334934019405,1
832,345,12,0.168893674856159,1
832,346,12,0.195491768440074,1
832,347,12,0.185500575121656,1
832,348,12,0.159605928992467,1
832,349,12,0.141068671401323,1
832,350,12,0.129107358655233,1
832,351,12,0.119941395163865,1
832,352,12,0.103976217200873,1
833,338,12,0.127517609397451,1
833,339,12,0.153890613792488,1
833,340,12,0.179584723160126,1
833,341,12,0.178419631752314,1
833,342,12,0.15546547996368,1
833,343,12,0.132586011876796,1
833,344,12,0.128305829793663,1
833,345,12,0.150523093838188,1
833,346,12,0.175548105821638,1
833,347,12,0.170487214868754,1
833,348,12,0.154433601511935,1
833,349,12,0.141053286768712,1
833,350,12,0.12289896539687,1
833,351,12,0.102840588705855,1
834,337,12,0.105272818641052,1
834,338,12,0.125761241885802,1
834,339,12,0.150711686806111,1
834,340,12,0.170501374795964,1
834,341,12,0.170100114651088,1
834,342,12,0.145960506353398,1
834,343,12,0.121068369074047,1
834,345,12,0.130332239014346,1
834,346,12,0.149774927140526,1
834,347,12,0.144771387392001,1
834,348,12,0.133372132778034,1
834,349,12,0.125795941872169,1
834,350,12,0.109619298109904,1
835,338,12,0.111969484447081,1
835,339,12,0.130411541605039,1
835,340,12,0.14109198745939,1
835,341,12,0.136986203425387,1
835,342,12,0.118317319163266,1
835,343,12,0.101367058158717,1
835,346,12,0.117002627074733,1
835,347,12,0.111632433856811,1
835,348,12,0.10334614709547,1
836,339,12,0.104662833704229,1
836,340,12,0.111321941877954,1
836,341,12,0.105805658801461,1
836,342,12,0.0917282359119455,1
811,329,13,0.122629215284361,1
812,328,13,0.146154896260221,1
812,329,13,0.130549268475299,1
812,351,13,0.111068637809404,1
813,321,13,0.119490272013368,1
813,322,13,0.12897479887538,1
813,330,13,0.119886819958415,1
