x,y,z,signal,cytoplasm.p
740,283,2,0.03479076036523,1
739,282,3,0.0349281198238701,1
739,283,3,0.0383414379282445,1
740,283,3,0.0380142841240016,1
727,291,4,0.0361978418964579,1
728,291,4,0.0356983953699884,1
728,292,4,0.0354594145227013,1
738,281,4,0.0368021115414091,1
738,282,4,0.039661040502244,1
738,283,4,0.0375744953303966,1
739,281,4,0.034869193998281,1
739,282,4,0.0417465475904656,1
739,283,4,0.0441854521700987,1
740,283,4,0.0366916664419429,1
752,292,4,0.0344665487699152,1
753,292,4,0.0348392091277084,1
726,290,5,0.0362927682289118,1
726,291,5,0.038452638262708,1
727,290,5,0.0393335047065545,1
727,291,5,0.0426750375786273,1
727,292,5,0.0375613880666385,1
728,291,5,0.0369681436862634,1
728,292,5,0.0352150362237532,1
737,281,5,0.0370266496128578,1
737,282,5,0.0393779702605137,1
738,281,5,0.0434912629050124,1
738,282,5,0.0475352313918728,1
738,283,5,0.0409334248510968,1
739,281,5,0.0379530517699069,1
739,282,5,0.0432669143713044,1
739,283,5,0.0424293616751469,1
752,291,5,0.0384246420804297,1
752,292,5,0.0414997752840547,1
753,291,5,0.0414901409348986,1
753,292,5,0.0439028164071893,1
754,292,5,0.0347746379934128,1
725,290,6,0.0373783733402209,1
725,291,6,0.0386981362923087,1
726,289,6,0.0348859520505208,1
726,290,6,0.0454659137426689,1
726,291,6,0.0480148085311905,1
726,292,6,0.04037204905484,1
727,289,6,0.0362071234138199,1
727,290,6,0.0459198916231364,1
727,291,6,0.0491025452130908,1
727,292,6,0.042089572993515,1
728,290,6,0.034547230612167,1
728,291,6,0.036937677681426,1
728,292,6,0.0344951019015546,1
737,281,6,0.0367812040706315,1
737,282,6,0.0407192734478364,1
738,281,6,0.0428611811357484,1
738,282,6,0.0478790178618501,1
738,283,6,0.0388295996692316,1
739,282,6,0.0377117935537666,1
752,291,6,0.0411149640991025,1
752,292,6,0.0433976400090213,1
753,291,6,0.0438666992617149,1
753,292,6,0.0472413137594462,1
754,292,6,0.0346648810617435,1
725,290,7,0.0417484779594551,1
725,291,7,0.0432120913088093,1
725,292,7,0.0385084235937326,1
726,289,7,0.0386752576290282,1
726,290,7,0.0494457951454637,1
726,291,7,0.0518705193861301,1
726,292,7,0.0450506948721841,1
726,293,7,0.0357772926415127,1
727,289,7,0.0385609138840349,1
727,290,7,0.0477800208419199,1
727,291,7,0.0507121113706502,1
727,292,7,0.0444613403894405,1
