x,y,z,fucci_ch00,fucci_ch02
703,327,0,0.17930876630808,0.0130922407873655
704,327,0,0.100709544518196,0.0100251773861295
705,327,0,0.472724498359655,0.00985732814526589
706,327,0,0.263538567177844,0.0104371709773404
707,327,0,0.190875104905776,0.0141908903639277
698,328,0,0.13334859235523,0.00714122224765393
699,328,0,0.273075455863279,0.00668345159075303
700,328,0,0.230365453574426,0.0122224765392538
701,328,0,0.0344853894865339,0.00935378042267491
702,328,0,0.141527428091859,0.0128328374151217
703,328,0,0.247348744945449,0.00819409475852598
704,328,0,0.294346532387274,0.00753795681696803
705,328,0,0.165072098878462,0.00836194399938964
706,328,0,0.242481116960403,0.00859082932784009
707,328,0,0.282337682154574,0.0212863355458915
708,328,0,0.0696726939803159,0.0209506370641642
709,328,0,0.0886243991760128,0.00892652780956741
696,329,0,0.390356298161288,0.0130922407873655
697,329,0,0.15233081559472,0.00732433051041428
698,329,0,0.134416723887999,0.0220798046845197
699,329,0,0.033478294041352,0.00839246204318303
700,329,0,0.177294575417716,0.00820935378042268
701,329,0,0.231555657282368,0.00711070420386053
702,329,0,0.207278553444724,0.00849927519645991
703,329,0,0.212710765239948,0.00994888227664607
704,329,0,0.267765316243229,0.00778210116731518
705,329,0,0.230884260318914,0.00689707789730678
706,329,0,0.121492332341497,0.00721751735713741
707,329,0,0.0877393759060044,0.00762951094834821
708,329,0,0.24457160296025,0.00833142595559625
709,329,0,0.0831006332494087,0.0136415655756466
710,329,0,0.0969710841535058,0.0241550316624704
695,330,0,0.25644312199588,0.0216372930495155
696,330,0,0.197711146715496,0.011612115663386
697,330,0,0.331670099946593,0.0110170138094148
698,330,0,0.0542458228427558,0.0173189898527504
699,330,0,0.145937285420005,0.0184328984512093
700,330,0,0.213885709925994,0.00814831769283589
701,330,0,0.284534981307698,0.0185244525825895
702,330,0,0.213107499809262,0.00773632410162509
703,330,0,0.202914473182269,0.00968947890440223
704,330,0,0.311573968108644,0.016739147020676
705,330,0,0.110078583962768,0.00935378042267491
706,330,0,0.243366140230411,0.00791943236438544
707,330,0,0.161562523842222,0.0144808117799649
708,330,0,0.038956282902266,0.015732051575494
709,330,0,0.216388189517052,0.0176089112687877
710,330,0,0.142061493858244,0.00967421988250553
711,330,0,0.0527351796749828,0.0260471503776608
694,331,0,0.241580834668498,0.00877393759060044
695,331,0,0.333882658121614,0.0113221942473487
696,331,0,0.28526741435874,0.00775158312352178
697,331,0,0.128953994048981,0.0137331197070268
698,331,0,0.237567711909667,0.0190432593270771
699,331,0,0.171007858396277,0.00788891432059205
700,331,0,0.146089875638972,0.00718699931334401
701,331,0,0.306706340123598,0.0196231021591516
702,331,0,0.18439002059968,0.0361333638513771
703,331,0,0.241000991836423,0.0126192111085679
704,331,0,0.404470893415732,0.0185702296482795
705,331,0,0.262317845426108,0.0166933699549859
706,331,0,0.325291828793774,0.0110933089188983
707,331,0,0.148485542076753,0.00807202258335241
708,331,0,0.162157625696193,0.00834668497749294
709,331,0,0.0903486686503395,0.00790417334248875
710,331,0,0.163256275272755,0.00914015411612116
711,331,0,0.164995803768978,0.0148622873273823
712,331,0,0.0303807125963226,0.0111848630502785
692,332,0,0.327931639581903,0.0162966353856718
693,332,0,0.132951857785916,0.0176546883344778
694,332,0,0.101716639963378,0.00756847486076143
695,332,0,0.214969100480659,0.00779736018921187
696,332,0,0.213046463721675,0.00975051499198901
697,332,0,0.226352330815595,0.0186617837796597
698,332,0,0.299946593423362,0.0312504768444343
699,332,0,0.1076218814374,0.00793469138628214
700,332,0,0.269245441367208,0.0135805294880598
701,332,0,0.116670481422141,0.0189822232394903
702,332,0,0.239597161821927,0.00868238345922026
703,332,0,0.202563515678645,0.00988784618905928
704,332,0,0.329945830472267,0.0208743419546807
705,332,0,0.300190737773709,0.0139162279697871
706,332,0,0.122972457465476,0.0208438239108873
707,332,0,0.230243381399252,0.0207675288014038
708,332,0,0.139711604486152,0.0119325551232166
709,332,0,0.245532921339742,0.0246433203631647
710,332,0,0.135927367055772,0.0072480354009308
711,332,0,0.0498054474708171,0.00770580605783169
712,332,0,0.0187075608453498,0.00799572747386892
713,332,0,0.141832608529793,0.0143129625391012
691,333,0,0.232303349355306,0.0196078431372549
692,333,0,0.0998550392919814,0.00775158312352178
693,333,0,0.22545204852369,0.00837720302128634
694,333,0,0.183627069504845,0.00794995040817884
695,333,0,0.142565041580835,0.007690547035935
696,333,0,0.231998168917372,0.00822461280231937
697,333,0,0.270649271381704,0.00917067215991455
698,333,0,0.179827573052567,0.0139162279697871
699,333,0,0.266285191119249,0.0111238269626917
700,333,0,0.252582589456016,0.00946059357595178
701,333,0,0.164705882352941,0.00775158312352178
702,333,0,0.167925535973144,0.0179140917067216
703,333,0,0.117341878385595,0.00883497367818723
704,333,0,0.418249790188449,0.0103913939116503
705,333,0,0.275226977950713,0.0161287861448081
706,333,0,0.248065918974594,0.00840772106507973
707,333,0,0.179110399023423,0.0294956893263142
708,333,0,0.341466392004273,0.00773632410162509
709,333,0,0.21515220874342,0.00775158312352178
710,333,0,0.0479743648432136,0.011612115663386
711,333,0,0.0400701915007248,0.0278629739833677
712,333,0,0.0589150835431449,0.0176241702906844
713,333,0,0.0518806744487678,0.00772106507972839
691,334,0,0.28531319142443,0.00856031128404669
692,334,0,0.211429007400626,0.00842298008697642
693,334,0,0.175448233768215,0.00885023270008392
694,334,0,0.132509346150912,0.0147707331960021
695,334,0,0.258274204623484,0.0144197756923781
696,334,0,0.214129854276341,0.0107270923933776
697,334,0,0.298558022430762,0.0145418478675517
698,334,0,0.18812848096437,0.0164950026703288
699,334,0,0.200793469138628,0.0175631342030976
700,334,0,0.091981383993286,0.00967421988250553
701,334,0,0.208484016174563,0.0100404364080262
702,334,0,0.290775921263447,0.00773632410162509
703,334,0,0.26665140764477,0.00914015411612116
704,334,0,0.219577325093462,0.00929274433508812
705,334,0,0.447364003967346,0.00750743877317464
706,334,0,0.255451285572595,0.00885023270008392
707,334,0,0.222903791866941,0.0103303578240635
708,334,0,0.139314869916838,0.0206454566262303
709,334,0,0.120637827115282,0.00785839627679866
710,334,0,0.0517891203173877,0.0239108873121233
711,334,0,0.0749217975127794,0.0121919584954604
712,334,0,0.0590981918059052,0.00807202258335241
713,334,0,0.0512245365072099,0.0174715800717174
690,335,0,0.113679713130388,0.0172121766994736
691,335,0,0.190386816205081,0.0143129625391012
692,335,0,0.133806363012131,0.0170290684367132
693,335,0,0.209781033035782,0.0210574502174411
694,335,0,0.233844510566873,0.0109254596780346
695,335,0,0.078812848096437,0.00926222629129473
696,335,0,0.139040207522698,0.0157930876630808
697,335,0,0.224383916990921,0.00752269779507134
698,335,0,0.305668726634623,0.00714122224765393
699,335,0,0.310414282444495,0.0231937132829786
700,335,0,0.186800946059358,0.0150148775463493
701,335,0,0.335820553902495,0.0133058670939193
702,335,0,0.410681315327687,0.010406652933547
703,335,0,0.464148928053712,0.00787365529869535
704,335,0,0.193270771343557,0.00764476997024491
705,335,0,0.271625848783093,0.0173495078965438
706,335,0,0.486060883497368,0.0129091325246052
707,335,0,0.238879987792782,0.00729381246662089
708,335,0,0.3076218814374,0.00778210116731518
709,335,0,0.222476539253834,0.00823987182421607
710,335,0,0.0609445334554055,0.015228503852903
711,335,0,0.0619974059662776,0.021011673151751
712,335,0,0.119218738078889,0.0101472495613031
713,335,0,0.118791485465782,0.00772106507972839
690,336,0,0.243884946974899,0.0110475318532082
691,336,0,0.236484321355001,0.011459525444419
692,336,0,0.388021667811093,0.00743114366369116
693,336,0,0.430197604333562,0.00802624551766232
694,336,0,0.225482566567483,0.00798046845197223
695,336,0,0.194079499504082,0.0135805294880598
696,336,0,0.210574502174411,0.00772106507972839
697,336,0,0.226993209735256,0.0118562600137331
698,336,0,0.219699397268635,0.0168307011520562
699,336,0,0.282841229877165,0.0133821622034028
700,336,0,0.272739757381552,0.0169680323491264
701,336,0,0.235126268406195,0.0143282215609979
702,336,0,0.490592813000687,0.0203707942320897
703,336,0,0.386678873884184,0.00988784618905928
704,336,0,0.311985961699855,0.00822461280231937
705,336,0,0.0674448767833982,0.00715648126955062
706,336,0,0.0980697337300679,0.0133669031815061
707,336,0,0.0965896086060884,0.00788891432059205
