x,y,z,signal,cytoplasm.p
45,528,1,0.139243721852847,1
45,529,1,0.137966138697514,1
46,527,1,0.128896684328677,1
46,528,1,0.145108562522905,1
46,529,1,0.145179613238765,1
46,530,1,0.12217724646287,1
46,542,1,0.124389809599894,1
47,525,1,0.118814203204616,1
47,526,1,0.127368357195321,1
47,527,1,0.131315954614945,1
47,528,1,0.137812081674086,1
47,529,1,0.134030005708016,1
47,530,1,0.117448893798694,1
47,534,1,0.114137182915665,1
47,541,1,0.119138597461025,1
47,542,1,0.177315716653147,1
47,543,1,0.185869535216429,1
48,524,1,0.116503132221273,1
48,525,1,0.128495884497196,1
48,526,1,0.139817566295793,1
48,527,1,0.143572245029157,1
48,528,1,0.139925705700963,1
48,529,1,0.129044535944786,1
48,530,1,0.116973557202068,1
48,531,1,0.110875414779967,1
48,532,1,0.111225289540951,1
48,533,1,0.120027743681314,1
48,534,1,0.123889028437345,1
48,535,1,0.110747353381798,1
48,540,1,0.091722473004801,1
48,541,1,0.124753161355541,1
48,542,1,0.172252679298416,1
48,543,1,0.172586800950084,1
49,523,1,0.122741722897081,1
49,524,1,0.134060853051355,1
49,525,1,0.147505742517477,1
49,526,1,0.159176196958382,1
49,527,1,0.162876344776456,1
49,528,1,0.153595403417603,1
49,529,1,0.135645496053073,1
49,530,1,0.12184589208744,1
49,531,1,0.116132484919183,1
49,532,1,0.116786197027385,1
49,533,1,0.12283153358951,1
49,534,1,0.123663142027254,1
49,535,1,0.109702700612433,1
49,539,1,0.0888579347944424,1
49,540,1,0.100984031450442,1
49,541,1,0.114551339946301,1
49,542,1,0.123939869650987,1
50,517,1,0.113601505321604,1
50,522,1,0.115553860635464,1
50,523,1,0.134021009065357,1
50,524,1,0.153537434371229,1
50,525,1,0.164641327936082,1
50,526,1,0.16646009927885,1
50,527,1,0.165513439235118,1
50,528,1,0.154331954119662,1
50,529,1,0.134811371909659,1
50,530,1,0.121023615719777,1
50,531,1,0.118092447247808,1
50,532,1,0.120715777202589,1
50,533,1,0.12454707714294,1
50,534,1,0.120946587208063,1
50,535,1,0.106625477456977,1
50,536,1,0.0940802043385525,1
50,537,1,0.0874619517486694,1
50,538,1,0.0884918876398637,1
50,539,1,0.0980968998072538,1
50,540,1,0.108845419997301,1
50,541,1,0.10691964730669,1
50,542,1,0.0939007925958326,1
51,516,1,0.136301112909854,1
51,517,1,0.151984465301854,1
51,518,1,0.125347442912169,1
51,522,1,0.119977812913534,1
51,523,1,0.142421177909938,1
51,524,1,0.167775705528457,1
51,525,1,0.170237634995162,1
51,526,1,0.15972835841436,1
51,527,1,0.156400319403576,1
51,528,1,0.148907361941906,1
51,529,1,0.132884173652502,1
51,530,1,0.123544137169499,1
51,531,1,0.123842763412113,1
51,532,1,0.125064869267641,1
51,533,1,0.124477080627552,1
51,534,1,0.118907847353305,1
51,535,1,0.106409977317439,1
51,536,1,0.0960697082394776,1
51,537,1,0.0911490418563589,1
51,538,1,0.0929730662321572,1
51,539,1,0.0993204971168575,1
51,540,1,0.102295432877714,1
51,541,1,0.0939407384080116,1
51,542,1,0.0807536009571374,1
52,515,1,0.108931720681343,1
52,516,1,0.150999794143399,1
52,517,1,0.174552705135911,1
52,518,1,0.139869186180237,1
52,519,1,0.105146949316341,1
52,522,1,0.121018452533378,1
52,523,1,0.141372332297789,1
52,524,1,0.164309338644459,1
52,525,1,0.161257811625493,1
52,526,1,0.149036477540546,1
52,527,1,0.147683135705885,1
52,528,1,0.142927194136192,1
52,529,1,0.1320066475965,1
52,530,1,0.129179341830061,1
52,531,1,0.131503602298847,1
52,532,1,0.127119817454646,1
52,533,1,0.120231000719923,1
52,534,1,0.113336457759912,1
52,535,1,0.105162199284524,1
52,536,1,0.0987282760429684,1
52,537,1,0.0945210398288438,1
52,538,1,0.0930156355659638,1
52,539,1,0.0921776899458409,1
52,540,1,0.087109058140881,1
52,541,1,0.0772102295205266,1
53,515,1,0.106449030653083,1
53,516,1,0.145782771642544,1
53,517,1,0.170573745252264,1
53,518,1,0.140318838619925,1
53,519,1,0.109402732660127,1
53,522,1,0.119202496385051,1
53,523,1,0.13220003348524,1
53,524,1,0.149315026056002,1
53,525,1,0.150296905979118,1
53,526,1,0.149604296269434,1
53,527,1,0.149945665549342,1
53,528,1,0.143091337941403,1
53,529,1,0.134497052455482,1
53,530,1,0.13565963192303,1
53,531,1,0.136139400953457,1
53,532,1,0.127716590757844,1
53,533,1,0.117567826779145,1
53,534,1,0.108953763054835,1
53,535,1,0.103019848294802,1
53,536,1,0.0995616933928848,1
53,537,1,0.0933453068145052,1
54,516,1,0.130006625649963,1
54,517,1,0.151576849105961,1
54,518,1,0.13183883804874,1
54,519,1,0.108822239566482,1
54,523,1,0.123719314141007,1
54,524,1,0.137394534430571,1
54,525,1,0.14663627869917,1
54,526,1,0.159774982826116,1
54,527,1,0.161067264890294,1
54,528,1,0.147459872817422,1
54,529,1,0.135701224923446,1
54,530,1,0.135822146509331,1
54,531,1,0.133173923047966,1
54,532,1,0.125458409491331,1
54,533,1,0.117517129320114,1
54,534,1,0.106508688816121,1
