x,y,z,signal,mito.p
386,990,1,0.271908580166224,1
386,991,1,0.262851229415051,1
387,984,1,0.302897510777286,2
387,985,1,0.355788061414491,2
387,986,1,0.306434131955868,2
387,987,1,0.272989945006862,2
387,988,1,0.267751614194795,2
387,989,1,0.257374469188932,1
387,990,1,0.298799951386098,1
387,991,1,0.307601316216029,6
387,992,1,0.217781935420429,1
388,981,1,0.245430668036922,2
388,982,1,0.244583739453045,2
388,983,1,0.279317604666007,2
388,984,1,0.368057271423423,2
388,985,1,0.408943655078301,2
388,986,1,0.344181447818,2
388,987,1,0.352816237756957,2
388,988,1,0.380005221889712,2
388,989,1,0.304396528639058,2
388,990,1,0.260762875076818,1
388,991,1,0.257987920766122,1
388,992,1,0.207153556127417,1
389,982,1,0.261694083818468,2
389,983,1,0.294864416025062,2
389,984,1,0.355766266360456,2
389,985,1,0.361855675070679,2
389,986,1,0.332929912906339,2
389,987,1,0.384602439029396,2
389,988,1,0.421022978188616,2
389,989,1,0.33001702735808,2
389,990,1,0.253345975803162,1
389,991,1,0.229707733902423,1
390,980,1,0.240935220637779,2
390,981,1,0.288353963456231,2
390,982,1,0.316998107644991,2
390,983,1,0.340179188806381,2
390,984,1,0.380153481796691,2
390,985,1,0.380806084161835,2
390,986,1,0.374853067427428,2
390,987,1,0.390467427838294,2
390,988,1,0.371677191201562,2
390,989,1,0.317715782858264,2
390,990,1,0.305176845113058,1
390,991,1,0.300016659719911,1
390,992,1,0.23660289036771,1
391,977,1,0.256641624439586,2
391,978,1,0.294625027360935,2
391,979,1,0.308464083580218,2
391,980,1,0.338266801086603,2
391,981,1,0.378329300467552,2
391,982,1,0.398239227331649,2
391,983,1,0.393331480865281,2
391,984,1,0.420591717201299,2
391,985,1,0.435488201625621,2
391,986,1,0.44111498410188,2
391,987,1,0.415741124192903,2
391,988,1,0.348314834084092,2
391,989,1,0.304053206344685,2
391,990,1,0.322880697577363,2
391,991,1,0.33628610583821,2
391,992,1,0.262993599972731,1
392,976,1,0.276733139573741,2
392,977,1,0.354889801797519,2
392,978,1,0.435555170665758,2
392,979,1,0.439364285790133,2
392,980,1,0.460113221847951,2
392,981,1,0.501976367468983,2
392,982,1,0.520710566054808,2
392,983,1,0.497228124212801,2
392,984,1,0.491117701233489,2
392,985,1,0.477050990432395,2
392,986,1,0.447425511108517,2
392,987,1,0.391715166796634,2
392,988,1,0.323358292574128,2
392,989,1,0.288980866842615,2
392,990,1,0.297090255438033,1
392,991,1,0.294989073918562,1
392,992,1,0.233886405695322,1
393,975,1,0.279703736283505,2
393,976,1,0.320002947351627,2
393,977,1,0.410327696779891,2
393,978,1,0.485963449805924,2
393,979,1,0.50789012187473,2
393,980,1,0.558553293837215,2
393,981,1,0.593712396839347,2
393,982,1,0.613401473104725,2
393,983,1,0.605492790856446,2
393,984,1,0.567630476525991,2
393,985,1,0.503443261607305,2
393,986,1,0.424203003728761,2
393,987,1,0.350587052122794,2
393,988,1,0.306999844110709,2
393,989,1,0.299460272368128,1
393,990,1,0.297281213127431,1
393,991,1,0.265562382441672,1
393,992,1,0.209827119935974,1
393,997,1,0.189202997928644,1
393,998,1,0.194830895811968,1
394,975,1,0.266797361143198,2
394,976,1,0.34641003113235,2
394,977,1,0.455716867212395,2
394,978,1,0.510679487244696,2
394,979,1,0.565458422041657,2
394,980,1,0.642545810437373,2
394,981,1,0.620954875894902,2
394,982,1,0.574099614417163,2
394,983,1,0.552422838147029,2
394,984,1,0.510629472391935,2
394,985,1,0.472167113677202,2
394,986,1,0.404834004674537,2
394,987,1,0.331217963836004,2
394,988,1,0.301277404324621,2
394,989,1,0.303212880970629,2
394,990,1,0.293952481517482,1
394,991,1,0.260716117212685,1
394,992,1,0.221177234523972,1
394,993,1,0.195668321127657,1
