x,y,z,fucci_ch00,fucci_ch02
775,561,13,0.00205996795605402,0.0282597085526818
776,561,13,0.00199893186846723,0.0251773861295491
777,561,13,0.00219729915312428,0.0227512016479744
778,561,13,0.0143282215609979,0.0166781109330892
779,561,13,0.0129091325246052,0.00955214770733196
780,561,13,0.00202944991226062,0.017441062027924
781,561,13,0.00177004654001678,0.0130769817654688
782,561,13,0.00253299763485161,0.0177309834439612
783,561,13,0.00436408026245518,0.0330968184939345
784,561,13,0.00280766002899214,0.0231021591515984
785,561,13,0.00230411230640116,0.0191653315022507
786,561,13,0.0135652704661631,0.0179751277943084
787,561,13,0.0162050812542916,0.0194857709620813
788,561,13,0.00491340505073625,0.0172121766994736
789,561,13,0.0016937514305333,0.0308842603189136
790,561,13,0.0398260471503777,0.0409552147707332
791,561,13,0.00216678110933089,0.0179140917067216
792,561,13,0.00550850690470741,0.0562600137331197
773,562,13,0.00251773861295491,0.0151979858091096
774,562,13,0.00592050049591821,0.0390173189898528
775,562,13,0.00231937132829786,0.0188448920424201
776,562,13,0.0502327000839246,0.0506599526970321
777,562,13,0.00247196154726482,0.0296330205233844
778,562,13,0.00579842832074464,0.049057755397879
779,562,13,0.00619516289005875,0.0268253604943923
780,562,13,0.00210574502174411,0.0356755931944762
781,562,13,0.00231937132829786,0.0147554741741054
782,562,13,0.00247196154726482,0.0271610589761196
783,562,13,0.0017242694743267,0.0231784542610819
784,562,13,0.00378423743038071,0.0107270923933776
785,562,13,0.0137026016632334,0.0148165102616922
786,562,13,0.00784313725490196,0.0167849240863661
787,562,13,0.00181582360570687,0.0414892805371176
788,562,13,0.00155642023346304,0.0187685969329366
789,562,13,0.0291294728007935,0.0175478751812009
790,562,13,0.0221560997940032,0.0199130235751888
791,562,13,0.00239566643778134,0.0170443274586099
792,562,13,0.0016937514305333,0.0185702296482795
793,562,13,0.00218204013122759,0.0243839169909209
794,562,13,0.00236514839398795,0.0134889753566796
772,563,13,0.00431830319676509,0.0266727702754253
773,563,13,0.00413519493400473,0.0378576333257038
774,563,13,0.00379949645227741,0.0238956282902266
775,563,13,0.00198367284657053,0.0197756923781186
776,563,13,0.00221255817502098,0.0157473105973907
777,563,13,0.00157167925535973,0.0179140917067216
778,563,13,0.00218204013122759,0.0272373540856031
779,563,13,0.00419623102159152,0.0261844815747311
780,563,13,0.00462348363469902,0.00819409475852598
781,563,13,0.0233920805676356,0.0162508583199817
782,563,13,0.00285343709468223,0.0154726482032502
783,563,13,0.00202944991226062,0.0298924238956283
784,563,13,0.00238040741588464,0.0142519264515145
785,563,13,0.00202944991226062,0.0392919813839933
786,563,13,0.00173952849622339,0.0197756923781186
787,563,13,0.00907911802853437,0.0170138094148165
788,563,13,0.00764476997024491,0.0158541237506676
