x,y,z,signal,cytoplasm.p
625,396,25,0.0690267467910138,1
625,397,25,0.0851948097781502,1
625,398,25,0.082125912410508,1
626,396,25,0.0755782672931045,1
626,397,25,0.0803717348057128,1
626,398,25,0.0702371126867468,1
627,396,25,0.0708742151477491,1
624,396,26,0.0943021015582233,1
624,397,26,0.116610025753159,1
624,398,26,0.102392083893657,1
625,395,26,0.0873482777910245,1
625,396,26,0.115677669293095,1
625,397,26,0.131049074181979,1
625,398,26,0.114576317309742,1
625,399,26,0.0721705882285292,1
626,394,26,0.0793868659846692,1
626,395,26,0.10966646247123,1
626,396,26,0.119504656595155,1
626,397,26,0.110594075029173,1
626,398,26,0.0867910609646049,1
627,394,26,0.0865014074055475,1
627,395,26,0.113235194616907,1
627,396,26,0.111121390896768,1
627,397,26,0.0848095833627232,1
628,395,26,0.0792084725037683,1
628,396,26,0.0739097015481796,1
623,397,27,0.080947442068809,1
624,396,27,0.119145773211961,1
624,397,27,0.13790668418684,1
624,398,27,0.113389563108657,1
625,395,27,0.109447248670941,1
625,396,27,0.134692402990556,1
625,397,27,0.141377339750028,1
625,398,27,0.116959768739084,1
625,399,27,0.0719676486480166,1
626,394,27,0.105618392558955,1
626,395,27,0.139468590001119,1
626,396,27,0.135777774253128,1
626,397,27,0.1127823076985,1
626,398,27,0.0839813232094309,1
627,394,27,0.123489366663191,1
627,395,27,0.151269789259576,1
627,396,27,0.129060672399728,1
627,397,27,0.0860797811249814,1
628,394,27,0.0908507151025143,1
628,395,27,0.106439854317162,1
628,396,27,0.0875756017472127,1
623,397,28,0.0869281429645344,1
624,396,28,0.126350311008306,1
624,397,28,0.137563098690031,1
624,398,28,0.107987276854511,1
625,395,28,0.118074370105635,1
625,396,28,0.138027485977217,1
625,397,28,0.133968993855736,1
625,398,28,0.105440412372557,1
626,394,28,0.114839196572737,1
626,395,28,0.147376938387158,1
626,396,28,0.133860650798202,1
626,397,28,0.101466268268336,1
626,398,28,0.0727404614503805,1
627,394,28,0.137604691690447,1
627,395,28,0.161661534467372,1
627,396,28,0.126215912427759,1
627,397,28,0.0756286952122431,1
628,394,28,0.0995857123922607,1
628,395,28,0.112419602838598,1
628,396,28,0.0852838717486541,1
624,397,29,0.11540681164926,1
625,395,29,0.103556783741699,1
625,396,29,0.120691135266571,1
625,397,29,0.112309103461918,1
625,398,29,0.0841139667857849,1
626,394,29,0.095341129928483,1
626,395,29,0.1216975852484,1
626,396,29,0.109915481393937,1
626,397,29,0.0831320389444655,1
627,394,29,0.113343741326805,1
627,395,29,0.130012531568512,1
627,396,29,0.0986087021565492,1
628,394,29,0.0843512697077986,1
628,395,29,0.0923382518653598,1
628,396,29,0.068483767660733,1
625,397,30,0.0859879997964435,1
626,395,30,0.0850026458035921,1
626,396,30,0.0812251160770555,1
627,395,30,0.0847404972931965,1
627,396,30,0.0684831866525187,1
646,393,56,0.070168260218461,1
647,392,56,0.0714690297943887,1
647,393,56,0.0916840965137782,1
647,394,56,0.0759579112378537,1
648,392,56,0.0797311522852,1
648,393,56,0.0867614594945511,1
648,394,56,0.0681977738544483,1
646,393,57,0.07274097058129,1
647,392,57,0.0797369623673432,1
647,393,57,0.102254163325171,1
647,394,57,0.0886106169679508,1
648,392,57,0.0934946139460372,1
648,393,57,0.106828746475137,1
648,394,57,0.087828897369559,1
649,393,57,0.0710445883193821,1
647,392,58,0.0725171266846124,1
647,393,58,0.0910575180881634,1
647,394,58,0.0787720275188491,1
648,392,58,0.085379995664361,1
648,393,58,0.10214542494246,1
648,394,58,0.0851752052432481,1
649,393,58,0.0720788188795421,1
648,393,59,0.0758244470622691,1
