x,y,z,signal,mito.p
196,802,1,0.190540482539373,1
196,803,1,0.182721055164375,1
196,805,1,0.128519031209179,1
196,806,1,0.120270941745323,1
196,807,1,0.126266098558617,1
197,800,1,0.188099726493265,1
197,801,1,0.203130572852545,1
197,802,1,0.198218230909072,1
197,803,1,0.168156303955028,1
197,804,1,0.134107354449863,1
197,805,1,0.121191487195439,1
197,806,1,0.121771365019996,1
197,807,1,0.126318779234261,1
197,808,1,0.12572821581003,1
197,809,1,0.12150577544393,1
197,810,1,0.115314886999003,1
197,811,1,0.110454946879408,1
198,798,1,0.237682225167492,1
198,799,1,0.251957316316326,1
198,800,1,0.232740191087969,1
198,801,1,0.200762273649329,1
198,802,1,0.16943411428782,1
198,803,1,0.138819770831142,1
198,804,1,0.116633030451237,1
198,805,1,0.114902253309658,1
198,806,1,0.118898154501011,1
198,807,1,0.118764461810291,1
198,808,1,0.115900643018788,1
198,809,1,0.114096907101136,1
198,810,1,0.112613895330736,1
198,811,1,0.10909004556304,1
199,797,1,0.239489809239515,1
199,798,1,0.279880505995045,1
199,799,1,0.272251456297771,1
199,800,1,0.2426635885001,1
199,801,1,0.189704061090042,1
199,802,1,0.149325243419745,1
199,803,1,0.122530310294645,1
199,804,1,0.103405685774125,1
199,808,1,0.104289969340583,1
199,809,1,0.107683405714329,1
199,810,1,0.110571986542658,1
199,811,1,0.111583125354532,1
199,812,1,0.107684186499274,1
199,813,1,0.104125112176488,1
200,796,1,0.213240444017675,1
200,797,1,0.255343692163355,1
200,798,1,0.246296313151336,1
200,799,1,0.211697256036159,1
200,800,1,0.188642372030017,1
200,801,1,0.154256759210652,1
200,802,1,0.125737741386358,1
200,803,1,0.107479553919268,1
200,810,1,0.102940929112669,1
200,811,1,0.107408156713086,1
200,812,1,0.109985572432705,1
200,813,1,0.116007097468999,1
200,814,1,0.118325259124677,1
200,815,1,0.111394409633334,1
200,816,1,0.104311898243466,1
201,794,1,0.17028491333421,1
201,795,1,0.197751700750383,1
201,796,1,0.232835201461701,1
201,797,1,0.243793696629445,1
201,798,1,0.205673790191574,1
201,799,1,0.167615420761438,1
201,800,1,0.14966409293179,1
201,801,1,0.126080840599318,1
201,802,1,0.107250103532084,1
201,813,1,0.115589756761843,1
201,814,1,0.127586372438345,1
201,815,1,0.1221987555448,1
201,816,1,0.114947315755053,1
201,817,1,0.108199326097822,1
202,794,1,0.190957176310432,1
202,795,1,0.190763095481254,1
202,796,1,0.205139019428696,1
202,797,1,0.204307840392566,1
202,798,1,0.175670009407789,1
202,799,1,0.150849848719571,1
202,800,1,0.135115057807979,1
202,801,1,0.11365681208987,1
202,814,1,0.111420298231295,1
202,815,1,0.117800370868387,1
202,816,1,0.121904812321161,1
202,817,1,0.113781536907794,1
202,818,1,0.108016644728841,1
203,793,1,0.287509466459754,1
203,794,1,0.245986408452608,1
203,795,1,0.19655895136031,1
203,796,1,0.178338420035709,1
203,797,1,0.168534003095121,1
203,798,1,0.151815612772071,1
203,799,1,0.137759554108441,1
203,800,1,0.126800735472648,1
203,801,1,0.110323049994062,1
203,815,1,0.104706651957571,1
203,816,1,0.117834000391374,1
203,817,1,0.111628857044166,1
203,818,1,0.108335628841072,1
204,792,1,0.323841576146922,2
204,793,1,0.353041505367651,2
204,794,1,0.325104953112302,1
204,795,1,0.258851580455962,1
204,796,1,0.208824502834071,1
204,797,1,0.172557019832205,1
204,798,1,0.143295743222943,1
204,799,1,0.127736338918132,1
204,800,1,0.120805902127403,1
204,801,1,0.108765830191678,1
204,818,1,0.107715663286626,1
204,819,1,0.10896016756448,1
205,791,1,0.285147123530262,2
205,792,1,0.312189409325927,2
205,793,1,0.336997400923075,2
205,794,1,0.331765651012687,1
205,795,1,0.298989436738171,1
205,796,1,0.251135930554221,1
205,797,1,0.197182954688328,1
205,798,1,0.151763233256335,1
205,799,1,0.128342763430817,1
205,800,1,0.117486350317592,1
205,801,1,0.106251011116504,1
205,819,1,0.112203458993309,1
205,820,1,0.104105157544109,1
206,791,1,0.28098263971522,2
206,792,1,0.31051908724723,1
206,793,1,0.303193361347005,1
206,794,1,0.281923307108775,1
206,795,1,0.273409628068853,1
206,796,1,0.251912633109333,1
206,797,1,0.206392469271205,1
206,798,1,0.15794489728484,1
206,799,1,0.128782735747306,1
206,800,1,0.112032935561328,1
206,819,1,0.104573516970383,1
206,820,1,0.105652338682915,1
206,822,1,0.104763894648107,1
207,791,1,0.321148135784481,2
207,792,1,0.31697499641062,1
207,793,1,0.272149641940947,1
207,794,1,0.230663325442498,1
207,795,1,0.225670228027574,1
207,796,1,0.217688977395696,1
207,797,1,0.180546067159462,1
207,798,1,0.140800321076616,1
207,799,1,0.118649217952414,1
207,800,1,0.104381611184981,1
207,821,1,0.104966619882033,1
207,822,1,0.123627335450465,1
207,823,1,0.134315154785931,1
208,790,1,0.324054440431061,2
208,791,1,0.356640522417407,2
208,792,1,0.299121166312458,1
208,793,1,0.23190624584232,1
208,794,1,0.200419754448043,1
208,795,1,0.205900418598886,1
208,796,1,0.195284018777744,1
208,797,1,0.152234771592742,1
208,798,1,0.117409799930773,1
208,799,1,0.103755075882927,1
208,822,1,0.130345086422186,1
208,823,1,0.143218936292499,1
209,790,1,0.316738931659545,2
209,791,1,0.332176299277457,2
209,792,1,0.267145211990251,1
209,793,1,0.199637117927349,1
209,794,1,0.175101664892277,1
209,795,1,0.180991438046142,1
209,796,1,0.166403073669246,1
209,797,1,0.127598429988709,1
209,822,1,0.126653155963979,1
209,823,1,0.126683584268691,1
210,793,1,0.176702831732992,1
210,794,1,0.154358618183759,1
210,795,1,0.156195503999359,1
210,796,1,0.144899062799292,1
210,797,1,0.116519392779533,1
210,822,1,0.116097367362707,1
210,823,1,0.107544236374923,1
211,793,1,0.165245292290637,1
211,794,1,0.146493838357528,1
211,795,1,0.146192923839738,1
211,796,1,0.137975240372453,1
211,797,1,0.115970757506846,1
212,793,1,0.171524532129122,1
212,794,1,0.155229695330576,1
212,795,1,0.150669833173473,1
212,796,1,0.139790543061361,1
212,797,1,0.117410926491908,1
213,787,1,0.327019616262492,3
213,788,1,0.346562105731488,3
213,794,1,0.165842046224075,1
213,795,1,0.158773165108532,1
213,796,1,0.146771117399627,1
213,797,1,0.119830266722383,1
213,815,1,0.118278980885581,1
213,816,1,0.11816122736181,1
213,817,1,0.12002067786232,1
213,818,1,0.125846549345475,1
213,819,1,0.112704131762233,1
214,787,1,0.306688377842091,3
214,788,1,0.319727285649771,3
214,795,1,0.16273026128812,1
214,796,1,0.157458490572267,1
214,797,1,0.130983010030365,1
214,798,1,0.105638384940541,1
214,813,1,0.105864756804228,1
214,814,1,0.119608021864834,1
214,815,1,0.138005456749823,1
214,816,1,0.159266933507729,1
214,817,1,0.196660609560145,1
214,818,1,0.217986188762033,1
214,819,1,0.172600085698956,1
214,820,1,0.111475544343186,1
215,796,1,0.166140696465525,1
215,797,1,0.157698927719034,1
215,798,1,0.134476464955561,1
215,799,1,0.114597267556083,1
215,812,1,0.11207639182055,1
215,813,1,0.118743971782521,1
215,814,1,0.125920456217551,1
215,815,1,0.155100810044303,1
215,816,1,0.213295656667355,1
215,817,1,0.290563317152792,1
215,818,1,0.30721152606336,1
215,819,1,0.218532403601391,1
216,798,1,0.137354237489438,1
216,799,1,0.122271915094143,1
216,810,1,0.1091254708914,1
216,811,1,0.112638333899514,1
216,812,1,0.120735943796333,1
216,813,1,0.12261235963829,1
216,814,1,0.121398172124443,1
216,815,1,0.147043890197187,1
216,816,1,0.205823477819595,1
216,817,1,0.269814715717094,1
217,809,1,0.117665406613614,1
217,810,1,0.130022220693371,1
217,811,1,0.130137185699482,1
217,812,1,0.131185367179959,1
217,813,1,0.123029889964647,1
196,800,2,0.135739261909268,1
196,801,2,0.181401896691712,1
196,802,2,0.238224000686734,1
196,803,2,0.24452964221043,1
196,804,2,0.183904323594402,1
196,805,2,0.131664244894849,1
196,806,2,0.112529983257294,1
196,807,2,0.118339770570582,1
196,808,2,0.122218832871956,1
197,798,2,0.169910649647875,1
197,799,2,0.18352211820977,1
197,800,2,0.183167697615108,1
197,801,2,0.210901234630695,1
197,802,2,0.232472493392552,1
197,803,2,0.204190722650821,1
197,804,2,0.151123603075347,1
197,805,2,0.120669498997517,1
197,806,2,0.115342058315088,1
197,807,2,0.119962554000202,1
197,808,2,0.118394470133013,1
197,809,2,0.112104488924499,1
197,810,2,0.107893749178503,1
197,811,2,0.103716215100809,1
198,797,2,0.194841492179078,1
198,798,2,0.249490348204208,1
198,799,2,0.244072191465244,1
198,800,2,0.206952515158159,1
198,801,2,0.181679532664071,1
198,802,2,0.165226486527533,1
198,803,2,0.138137911338702,1
198,804,2,0.115045203879011,1
198,805,2,0.109478229529536,1
198,806,2,0.112389586970118,1
198,807,2,0.112650871074916,1
198,808,2,0.110055586534128,1
198,809,2,0.109186227114189,1
198,810,2,0.109123987400005,1
198,811,2,0.10615700460913,1
199,796,2,0.178452046553343,1
199,797,2,0.257898532043994,1
199,798,2,0.305895948047373,1
199,799,2,0.257250413615248,1
199,800,2,0.20579994273054,1
199,801,2,0.15985088256807,1
199,802,2,0.130620313115286,1
199,803,2,0.109706910285847,1
199,810,2,0.10484555359928,1
199,811,2,0.107536629298745,1
199,812,2,0.105976174815875,1
199,813,2,0.105799126252569,1
199,814,2,0.103305031440648,1
200,794,2,0.15743196619228,1
200,795,2,0.166086376141496,1
200,796,2,0.196781675842897,1
200,797,2,0.257095483574025,1
200,798,2,0.256933191846178,1
200,799,2,0.192789210105302,1
200,800,2,0.154211707919328,1
200,801,2,0.125303703035451,1
200,802,2,0.106079383431529,1
200,812,2,0.104839240395297,1
200,813,2,0.117085350323928,1
200,814,2,0.125126643318074,1
200,815,2,0.118664086328581,1
200,816,2,0.111694197589989,1
200,817,2,0.106319285182906,1
201,793,2,0.142616170314985,1
201,794,2,0.164141764311632,1
201,795,2,0.18642859016741,1
201,796,2,0.209632838333525,1
201,797,2,0.224843912166245,1
201,798,2,0.194534487538717,1
201,799,2,0.147912602681028,1
201,800,2,0.122494438803459,1
201,813,2,0.107974705423225,1
201,814,2,0.129021767481173,1
201,815,2,0.134915734565599,1
201,816,2,0.137293960891687,1
201,817,2,0.132119922142802,1
201,818,2,0.120564349573571,1
202,793,2,0.173924899285435,1
202,794,2,0.169723227798871,1
202,795,2,0.172792181103559,1
202,796,2,0.180996390453508,1
202,797,2,0.175600664550606,1
202,798,2,0.14906765131233,1
202,799,2,0.124464281141117,1
202,800,2,0.109338636335447,1
202,814,2,0.103901183054272,1
202,815,2,0.123732908729095,1
202,816,2,0.140401016501689,1
202,817,2,0.137989796434641,1
202,818,2,0.132972550456777,1
202,819,2,0.111271558699278,1
203,792,2,0.262764138431475,2
203,793,2,0.253530776445565,2
203,794,2,0.201492106799602,1
203,795,2,0.159665468451782,1
203,796,2,0.146832855180633,1
203,797,2,0.135815399595473,1
203,798,2,0.12191468367368,1
203,799,2,0.110483780152018,1
203,816,2,0.119690394676528,1
203,817,2,0.120095622062966,1
203,818,2,0.12057562633899,1
203,819,2,0.111771606840247,1
204,791,2,0.296693995924392,2
204,792,2,0.32383582064647,2
204,793,2,0.328372805804685,2
204,794,2,0.276332775362104,2
