x,y,z,signal,mito.p
138,78,36,0.138285235512358,1
139,78,36,0.117508558719785,1
138,78,37,0.131884025849185,1
155,78,37,0.122705466039333,1
158,70,37,0.117763716304148,1
158,71,37,0.11692476768247,1
155,79,38,0.120579164613174,1
162,68,42,0.134098747987216,1
163,69,43,0.140168156220414,1
163,68,44,0.114603888871983,1
127,67,50,0.127386817484671,1
127,68,50,0.114062506330066,1
126,67,51,0.174568429669827,1
127,67,51,0.137742769498745,1
127,68,51,0.131127680167446,1
126,68,52,0.15767675262617,1
127,67,52,0.131245755028557,1
127,68,52,0.135314462114245,1
126,67,53,0.141753769939766,1
126,68,53,0.147589065848605,1
127,68,53,0.124883079271783,1
126,68,54,0.122333293511823,1
126,69,56,0.129092237264473,1
125,68,57,0.130915449260597,1
126,68,57,0.144058537997211,1
126,69,57,0.156260242929429,1
127,68,57,0.117127117798529,1
127,69,57,0.127826071042391,1
127,70,57,0.129399566366363,1
127,71,57,0.121771666536807,1
129,76,57,0.11811208778495,1
126,67,58,0.12276109995554,1
126,68,58,0.180481853309427,1
126,69,58,0.179938221386054,1
126,70,58,0.144031380543618,1
126,71,58,0.124846700531909,1
127,68,58,0.143135408335515,1
127,69,58,0.150364437481752,1
127,70,58,0.152121863902953,1
127,71,58,0.144089122518885,1
127,72,58,0.121363704112736,1
128,74,58,0.128758327775438,1
129,76,58,0.1368586094875,1
132,80,58,0.117785479952994,1
126,67,59,0.127432499948888,1
126,68,59,0.188889970528628,1
126,69,59,0.188308228666042,1
126,70,59,0.148934773025399,1
126,71,59,0.132501863806854,1
127,68,59,0.153786912585221,1
127,69,59,0.162260108767368,1
127,70,59,0.164366613281347,1
127,71,59,0.161450731856866,1
127,72,59,0.143412612213515,1
128,71,59,0.124927395619515,1
128,74,59,0.13875612173285,1
128,75,59,0.176344357547921,1
129,75,59,0.117597497613771,1
129,76,59,0.157504810378792,1
126,67,60,0.1258248399359,1
126,68,60,0.17620135106094,1
126,69,60,0.184850564286191,1
126,70,60,0.155842753020554,1
126,71,60,0.145018022845048,1
127,68,60,0.148516976918002,1
127,69,60,0.16292821039023,1
127,70,60,0.163478672896032,1
127,71,60,0.169470483357451,1
127,72,60,0.171369267504357,1
128,71,60,0.125642251401424,1
128,72,60,0.117619591014873,1
129,75,60,0.118253315965125,1
133,81,60,0.145237437640315,1
126,68,61,0.139558373639266,1
126,69,61,0.159786896191823,1
126,70,61,0.150762742875491,1
126,71,61,0.150293540746874,1
127,68,61,0.123734669935422,1
127,69,61,0.146856332783715,1
127,70,61,0.149857914463961,1
127,71,61,0.163351211872513,1
127,72,61,0.189699041240607,1
128,72,61,0.114529906598145,1
133,81,61,0.131545193630053,1
127,70,62,0.124933943557154,1
127,71,62,0.141761354241636,1
127,71,63,0.123240618618999,1
