x,y,z,fucci_ch00,fucci_ch02
956,250,47,0.00204470893415732,0.00764476997024491
957,250,47,0.0319523918516823,0.00794995040817884
958,250,47,0.0120088502327001,0.00747692072938125
959,250,47,0.0167086289768826,0.010406652933547
960,250,47,0.00265506981002518,0.010406652933547
961,250,47,0.0352635996032654,0.00978103303578241
962,250,47,0.00166323338673991,0.00781261921110857
963,250,47,0.00691233691920348,0.00924696726939803
964,250,47,0.00260929274433509,0.00781261921110857
965,250,47,0.00305180437933928,0.0132295719844358
966,250,47,0.00195315480277714,0.00785839627679866
967,250,47,0.0184023804074159,0.00778210116731518
968,250,47,0.00155642023346304,0.00793469138628214
969,250,47,0.00205996795605402,0.0173342488746471
954,251,47,0.00791943236438544,0.00753795681696803
955,251,47,0.0488746471351186,0.00782787823300526
956,251,47,0.00761425192645151,0.00778210116731518
957,251,47,0.0493934538796063,0.00772106507972839
958,251,47,0.00233463035019455,0.00802624551766232
959,251,47,0.00245670252536812,0.00910963607232776
960,251,47,0.00151064316777295,0.00714122224765393
961,251,47,0.00793469138628214,0.0085297932402533
962,251,47,0.0139009689478904,0.00758373388265812
963,251,47,0.0452429999237049,0.00788891432059205
964,251,47,0.00143434805828946,0.00746166170748455
965,251,47,0.0021210040436408,0.0080872816052491
966,251,47,0.00245670252536812,0.00801098649576562
967,251,47,0.0176394293125811,0.00764476997024491
968,251,47,0.00225833524071107,0.00787365529869535
969,251,47,0.00259403372243839,0.00804150453955901
970,251,47,0.00448615243762875,0.00772106507972839
971,251,47,0.0496528572518502,0.00790417334248875
972,251,47,0.00230411230640116,0.00805676356145571
953,252,47,0.00225833524071107,0.00917067215991455
954,252,47,0.00875867856870375,0.01367208361944
955,252,47,0.00450141145952544,0.00822461280231937
956,252,47,0.00494392309452964,0.00794995040817884
957,252,47,0.0221713588158999,0.0149538414587625
958,252,47,0.00881971465629053,0.00784313725490196
959,252,47,0.00328068970778973,0.00750743877317464
960,252,47,0.00227359426260777,0.0139314869916838
961,252,47,0.00187685969329366,0.00827038986800946
962,252,47,0.00204470893415732,0.00776684214541848
963,252,47,0.00230411230640116,0.00744640268558785
964,252,47,0.00198367284657053,0.00976577401388571
965,252,47,0.0153353170061799,0.00822461280231937
966,252,47,0.00187685969329366,0.00778210116731518
967,252,47,0.00233463035019455,0.00772106507972839
968,252,47,0.0021362630655375,0.00820935378042268
969,252,47,0.0154573891813535,0.0106355382619974
970,252,47,0.00178530556191348,0.00794995040817884
971,252,47,0.00209048599984741,0.0100099183642329
972,252,47,0.114076447699702,0.0165712977798123
973,252,47,0.045990691996643,0.00798046845197223
974,252,47,0.0363012130922408,0.0076752880140383
950,253,47,0.00674448767833982,0.00772106507972839
951,253,47,0.0449073014419776,0.00817883573662928
952,253,47,0.0042572671091783,0.0103303578240635
953,253,47,0.00207522697795071,0.0119783321889067
954,253,47,0.00193789578088045,0.00929274433508812
955,253,47,0.00280766002899214,0.00846875715266651
956,253,47,0.0021210040436408,0.00762951094834821
957,253,47,0.00141908903639277,0.0142366674296178
958,253,47,0.0980392156862745,0.00791943236438544
959,253,47,0.00372320134279393,0.00802624551766232
960,253,47,0.0243533989471275,0.00802624551766232
961,253,47,0.00227359426260777,0.00776684214541848
962,253,47,0.00863660639353018,0.00863660639353018
963,253,47,0.00238040741588464,0.00798046845197223
964,253,47,0.00201419089036393,0.00756847486076143
965,253,47,0.0256046387426566,0.00790417334248875
966,253,47,0.00219729915312428,0.00801098649576562
967,253,47,0.0124208438239109,0.0165560387579156
968,253,47,0.0281223773556115,0.00761425192645151
969,253,47,0.0141908903639277,0.00782787823300526
970,253,47,0.00990310521095598,0.0112153810940719
971,253,47,0.0212405584802014,0.00816357671473259
972,253,47,0.0025482566567483,0.00744640268558785
973,253,47,0.00422674906538491,0.00805676356145571
974,253,47,0.00236514839398795,0.00804150453955901
975,253,47,0.00216678110933089,0.00762951094834821
948,254,47,0.00177004654001678,0.0138399328603037
