x,y,z,fucci_ch00,fucci_ch02
700,643,17,0.00703440909437705,0.00943007553215839
701,643,17,0.00242618448157473,0.00802624551766232
702,643,17,0.00207522697795071,0.0103456168459602
703,643,17,0.00204470893415732,0.00776684214541848
704,643,17,0.00708018616006714,0.0161593041886015
698,644,17,0.149263752193484,0.0225986114290074
699,644,17,0.0532997634851606,0.0146944380865187
700,644,17,0.00231937132829786,0.00823987182421607
701,644,17,0.00268558785381857,0.00779736018921187
702,644,17,0.00202944991226062,0.00744640268558785
703,644,17,0.00392156862745098,0.0159151598382544
704,644,17,0.02392614633402,0.0144197756923781
705,644,17,0.00234988937209125,0.00874341954680705
706,644,17,0.00224307621881437,0.0120546272983902
707,644,17,0.00209048599984741,0.00750743877317464
708,644,17,0.00483710994125277,0.00772106507972839
709,644,17,0.0021210040436408,0.0245059891660945
710,644,17,0.012664988174258,0.00823987182421607
711,644,17,0.0478370336461433,0.00799572747386892
712,644,17,0.00234988937209125,0.00788891432059205
697,645,17,0.158861676966506,0.0453803311207752
698,645,17,0.00753795681696803,0.0104676890211337
699,645,17,0.00236514839398795,0.0163424124513619
700,645,17,0.0205691615167468,0.007690547035935
701,645,17,0.0159151598382544,0.00975051499198901
702,645,17,0.00177004654001678,0.00830090791180285
703,645,17,0.00219729915312428,0.00788891432059205
704,645,17,0.00286869611657893,0.0194705119401846
705,645,17,0.0205539024948501,0.00820935378042268
706,645,17,0.00202944991226062,0.00782787823300526
707,645,17,0.0199435416189822,0.00799572747386892
708,645,17,0.0210879682612345,0.00773632410162509
709,645,17,0.00306706340123598,0.00804150453955901
710,645,17,0.00231937132829786,0.00804150453955901
711,645,17,0.0537880521858549,0.0081025406271458
712,645,17,0.0575570305943389,0.0107881284809644
713,645,17,0.00422674906538491,0.00898756389715419
695,646,17,0.0779888609140154,0.0202944991226062
696,646,17,0.0305333028152895,0.0191958495460441
697,646,17,0.0184939345387961,0.0161287861448081
698,646,17,0.010605020218204,0.00910963607232776
699,646,17,0.00193789578088045,0.0143892576485847
700,646,17,0.0135042343785763,0.00764476997024491
701,646,17,0.0125734340428779,0.007690547035935
702,646,17,0.0141603723201343,0.00790417334248875
703,646,17,0.0414282444495308,0.00784313725490196
704,646,17,0.014724956130312,0.00743114366369116
705,646,17,0.00143434805828946,0.00772106507972839
706,646,17,0.00248722056916152,0.00798046845197223
707,646,17,0.00242618448157473,0.00807202258335241
708,646,17,0.00183108262760357,0.00802624551766232
709,646,17,0.00167849240863661,0.0146181429770352
710,646,17,0.00244144350347143,0.00834668497749294
711,646,17,0.0126955062180514,0.00976577401388571
712,646,17,0.0549172198062104,0.0089417868314641
713,646,17,0.0111390859845884,0.0148622873273823
714,646,17,0.025482566567483,0.00842298008697642
695,647,17,0.00210574502174411,0.00703440909437705
696,647,17,0.00173952849622339,0.0155642023346304
697,647,17,0.0725566491187915,0.0174258030060273
698,647,17,0.00909437705043107,0.0164492256046387
699,647,17,0.00604257267109178,0.00740062561989776
700,647,17,0.0140077821011673,0.00779736018921187
701,647,17,0.00253299763485161,0.00802624551766232
702,647,17,0.0523079270618753,0.00840772106507973
703,647,17,0.00241092545967803,0.0140383001449607
704,647,17,0.0451056687266346,0.00755321583886473
705,647,17,0.00631723506523232,0.0139620050354772
706,647,17,0.0144197756923781,0.0203707942320897
707,647,17,0.0578164339665827,0.018097199969482
708,647,17,0.010955977721828,0.00802624551766232
709,647,17,0.00198367284657053,0.0089723048752575
710,647,17,0.0025787747005417,0.00820935378042268
711,647,17,0.00132753490501259,0.00796520943007553
712,647,17,0.00134279392690929,0.00729381246662089
713,647,17,0.00221255817502098,0.00784313725490196
714,647,17,0.0213168535896849,0.00790417334248875
715,647,17,0.00532539864194705,0.00827038986800946
694,648,17,0.00227359426260777,0.00909437705043107
695,648,17,0.0385595483329519,0.0135500114442664
696,648,17,0.0450446326390478,0.00779736018921187
697,648,17,0.00221255817502098,0.00747692072938125
698,648,17,0.00239566643778134,0.0081025406271458
699,648,17,0.0120698863202869,0.0132906080720226
700,648,17,0.0148928053711757,0.0076600289921416
701,648,17,0.00143434805828946,0.00918593118181125
702,648,17,0.00227359426260777,0.0148928053711757
703,648,17,0.0349126420996414,0.0129549095902953
704,648,17,0.00202944991226062,0.00778210116731518
705,648,17,0.0127870603494316,0.00727855344472419
706,648,17,0.0183260852979324,0.00794995040817884
707,648,17,0.00234988937209125,0.00830090791180285
708,648,17,0.00184634164950027,0.0106660563057908
709,648,17,0.0625009536888685,0.00779736018921187
710,648,17,0.0136873426413367,0.0139467460135805
711,648,17,0.0021515220874342,0.0108033875028611
712,648,17,0.00268558785381857,0.0137331197070268
713,648,17,0.00178530556191348,0.0214694438086519
714,648,17,0.00158693827725643,0.013519493400473
715,648,17,0.00201419089036393,0.00959792477302205
694,649,17,0.0330968184939345,0.00755321583886473
695,649,17,0.0239414053559167,0.00781261921110857
696,649,17,0.0151369497215229,0.0159761959258412
697,649,17,0.0361028458075837,0.0134126802471962
698,649,17,0.024124513618677,0.0072632944228275
699,649,17,0.0016937514305333,0.0072327763790341
700,649,17,0.00196841382467384,0.00866712443732357
701,649,17,0.0747539482719158,0.00846875715266651
702,649,17,0.00245670252536812,0.00886549172198062
703,649,17,0.0784924086366064,0.0097962920576791
704,649,17,0.0183260852979324,0.0114442664225223
705,649,17,0.00267032883192187,0.00956740672922866
706,649,17,0.0228122377355611,0.00889600976577401
707,649,17,0.00154116121156634,0.00788891432059205
708,649,17,0.0315861753261616,0.0120698863202869
709,649,17,0.0394293125810636,0.00836194399938964
710,649,17,0.00227359426260777,0.00807202258335241
711,649,17,0.00158693827725643,0.00805676356145571
712,649,17,0.00161745632104982,0.00819409475852598
713,649,17,0.0021515220874342,0.00993362325474937
714,649,17,0.00241092545967803,0.0108186465247578
715,649,17,0.00390630960555428,0.0137178606851301
693,650,17,0.00904859998474098,0.00843823910887312
694,650,17,0.00244144350347143,0.00820935378042268
695,650,17,0.00259403372243839,0.0081025406271458
696,650,17,0.0515754940108339,0.00717174029144732
