x,y,z,signal,cytoplasm.p
291,71,5,0.0644204451741085,1
290,71,6,0.0725731903204394,1
291,70,6,0.0891575654018108,1
291,71,6,0.0893527106816405,1
291,72,6,0.0497564287590886,1
292,71,6,0.0624447377634129,1
292,72,6,0.0414952299190192,1
290,70,7,0.0765552559215208,1
290,71,7,0.0762911639592767,1
290,72,7,0.0421116301288178,1
291,69,7,0.0537389323056904,1
291,70,7,0.0982320669203247,1
291,71,7,0.100966631189835,1
291,72,7,0.0566359581430487,1
292,70,7,0.066242174183888,1
292,71,7,0.070872399155096,1
292,72,7,0.0472186426033229,1
293,71,7,0.0423308407853278,1
290,70,8,0.0627211949281886,1
290,71,8,0.0637098272033504,1
291,69,8,0.0493313134204588,1
291,70,8,0.0840131383223568,1
291,71,8,0.0908564263628237,1
291,72,8,0.0582751882257406,1
292,70,8,0.0624460732269132,1
292,71,8,0.0723312605642192,1
292,72,8,0.0552245840858427,1
293,70,8,0.0423784308652065,1
293,71,8,0.0508747307554195,1
293,72,8,0.0475453283345691,1
290,70,9,0.0466313846941998,1
290,71,9,0.0467418605067607,1
291,69,9,0.0438118292566985,1
291,70,9,0.0624731231212137,1
291,71,9,0.0689352958310095,1
291,72,9,0.0550584351248484,1
292,70,9,0.0555345305660886,1
292,71,9,0.0671977010217518,1
292,72,9,0.0612741202009714,1
292,73,9,0.0442925853033529,1
293,70,9,0.0447937301470104,1
293,71,9,0.0537839595932647,1
293,72,9,0.0523168529135423,1
294,71,9,0.0435955733807673,1
294,72,9,0.0424031044995539,1
291,70,10,0.0442478418693565,1
291,71,10,0.047890742995229,1
291,72,10,0.0475702696022901,1
292,69,10,0.0412046665831002,1
292,70,10,0.050884014119104,1
292,71,10,0.0599365751077216,1
292,72,10,0.0613539236069029,1
292,73,10,0.0461500122797761,1
293,70,10,0.0490083853699119,1
293,71,10,0.0547715051147279,1
293,72,10,0.0536779767773386,1
293,73,10,0.0416106123434285,1
294,70,10,0.0426447152584199,1
294,71,10,0.0463860973556568,1
294,72,10,0.0448386276729491,1
295,72,10,0.0460991511253318,1
295,73,10,0.0423728538182405,1
296,72,10,0.0486909289350021,1
296,73,10,0.0469078148253015,1
292,69,11,0.0423347660748065,1
292,70,11,0.049530329922419,1
292,71,11,0.0517031020038051,1
292,72,11,0.0534913741385233,1
292,73,11,0.0428718413747051,1
293,69,11,0.0436939164803938,1
293,70,11,0.0533250521620148,1
293,71,11,0.052214287154022,1
293,72,11,0.0493110922322349,1
294,70,11,0.0443164371140078,1
294,71,11,0.0442696310106779,1
294,72,11,0.0426733087755112,1
295,72,11,0.0446572614568062,1
295,73,11,0.0437385815167353,1
296,72,11,0.0504363797299522,1
296,73,11,0.0501938768598411,1
298,75,11,0.0416616789537959,1
298,76,11,0.0421485121703871,1
292,70,12,0.0456702889194723,1
292,71,12,0.0424119931715967,1
292,72,12,0.0410949504167814,1
293,69,12,0.0451168122894996,1
293,70,12,0.053668633939571,1
293,71,12,0.0475548928484643,1
293,72,12,0.0410688656246461,1
294,70,12,0.0447351562853465,1
294,71,12,0.0415278811905924,1
296,72,12,0.0456232070726666,1
296,73,12,0.0454021364993788,1
293,70,13,0.0463766247562536,1
314,105,13,0.0411262148608735,1
313,105,14,0.0449437264877323,1
314,105,14,0.0449268115178504,1
312,105,15,0.0423215384980714,1
313,105,15,0.0469483004556277,1
314,105,15,0.0438788187011085,1
312,105,16,0.0418869992206516,1
313,105,16,0.0450829282823876,1
291,82,17,0.0432140903921284,1
291,83,17,0.0428919868686415,1
292,82,17,0.0427961146468273,1
292,83,17,0.0456324093353289,1
293,83,17,0.0415825649065539,1
291,82,18,0.0512397880836776,1
291,83,18,0.0505031204645605,1
292,82,18,0.0453425975355497,1
292,83,18,0.0463311216760151,1
291,82,19,0.0498083874807012,1
291,83,19,0.0478336046216596,1
282,64,21,0.0420543944340217,1
282,65,21,0.0425276513394818,1
283,64,21,0.0416559342980505,1
283,65,21,0.0413009334965562,1
281,64,22,0.0534055314097987,1
281,65,22,0.0509841522546906,1
281,66,22,0.047879259090473,1
282,63,22,0.0454884712409719,1
282,64,22,0.0552019136467457,1
282,65,22,0.0495198084164608,1
282,66,22,0.0415843139852679,1
283,64,22,0.0470723363591152,1
283,65,22,0.0432722911890898,1
284,64,22,0.0442863324145344,1
284,65,22,0.0418090908752742,1
285,63,22,0.0415610325851364,1
285,64,22,0.0464525893804635,1
285,65,22,0.0434438739185773,1
286,64,22,0.0411239953962302,1
281,63,23,0.050740108465156,1
281,64,23,0.0610372241148678,1
281,65,23,0.0532270605001515,1
281,66,23,0.0424655171429394,1
282,63,23,0.0518613138780848,1
282,64,23,0.0638093543779024,1
282,65,23,0.0539332287281534,1
283,63,23,0.0428197555948243,1
283,64,23,0.0499241510799153,1
283,65,23,0.0442398912658049,1
284,64,23,0.0464966758961793,1
284,65,23,0.0442328192566613,1
285,63,23,0.042629100608262,1
285,64,23,0.0508471888482504,1
285,65,23,0.0487460235628099,1
285,66,23,0.0415261348152458,1
286,64,23,0.0463139661064338,1
286,65,23,0.0450544293831556,1
305,92,23,0.0415428875830831,1
306,92,23,0.0416179627994152,1
278,60,24,0.0465274294038309,1
281,62,24,0.0413066267883208,1
281,63,24,0.0487623302750246,1
281,64,24,0.0564861104875344,1
281,65,24,0.0475695180661502,1
282,62,24,0.0416513629037609,1
282,63,24,0.0516842595329602,1
282,64,24,0.0608988873977835,1
282,65,24,0.0504066210615073,1
283,63,24,0.0428423746699405,1
283,64,24,0.0480038194472379,1
283,65,24,0.0421463413663571,1
284,64,24,0.0441709608035948,1
284,65,24,0.0432713369003942,1
285,64,24,0.049117271602436,1
285,65,24,0.0496535872560925,1
285,66,24,0.0424210034951729,1
286,64,24,0.046705694857555,1
286,65,24,0.0481193559635896,1
286,66,24,0.0436202713454214,1
287,65,24,0.0441036009978497,1
287,66,24,0.0410750914797904,1
303,92,24,0.041365162802841,1
304,92,24,0.0416063950902695,1
305,92,24,0.0430608310869431,1
305,93,24,0.0413947079052605,1
306,91,24,0.0420181936410397,1
306,92,24,0.0444258180627678,1
306,93,24,0.0428923301963025,1
274,59,25,0.0489133403785251,1
274,60,25,0.0446206389385083,1
275,58,25,0.0486892961010867,1
275,59,25,0.050957286189374,1
275,60,25,0.0459927357706202,1
276,58,25,0.0432322516143861,1
276,59,25,0.0438383222573126,1
276,60,25,0.0426141590965891,1
277,59,25,0.0414273997273448,1
277,60,25,0.0439732878752371,1
278,60,25,0.0410973320834693,1
281,64,25,0.0415156808934729,1
282,62,25,0.0442296968673032,1
282,63,25,0.0458780264846959,1
282,64,25,0.0469293282231471,1
283,64,25,0.0413159452957817,1
285,64,25,0.0414581316080572,1
285,65,25,0.0441883894132845,1
286,64,25,0.0420946043208721,1
286,65,25,0.0468394736971867,1
286,66,25,0.0456165730090434,1
287,65,25,0.0452677088515689,1
287,66,25,0.0451603608351009,1
287,67,25,0.0414663363281454,1
303,92,25,0.0438242323063738,1
303,93,25,0.0450665323590484,1
303,94,25,0.041440389407748,1
304,92,25,0.0423346498300079,1
304,93,25,0.0428316612248962,1
305,92,25,0.0435053079429606,1
305,93,25,0.0426808484672166,1
306,91,25,0.0426706675855521,1
306,92,25,0.0460059119833746,1
306,93,25,0.0445223120590862,1
306,94,25,0.0412539922248558,1
310,90,25,0.0440129300549316,1
311,90,25,0.0455124987705085,1
273,59,26,0.0428361109676524,1
274,57,26,0.0422303944658566,1
274,58,26,0.0455238961675074,1
274,59,26,0.0491981887957402,1
274,60,26,0.0428076661357686,1
275,57,26,0.0448666264492104,1
275,58,26,0.0458497979222048,1
275,59,26,0.047410068049597,1
275,60,26,0.0412967162433972,1
276,57,26,0.0438929978631719,1
276,58,26,0.0416274921695341,1
276,59,26,0.0413195083340276,1
282,62,26,0.0445441471576536,1
283,62,26,0.0412485395327906,1
286,65,26,0.0443835617267883,1
286,66,26,0.0464705127063891,1
286,67,26,0.0411694092653441,1
287,65,26,0.0464473232207495,1
287,66,26,0.0502117190847445,1
287,67,26,0.0464695719345306,1
288,66,26,0.0418651533086146,1
295,89,26,0.0448661074026677,1
295,90,26,0.0457941409939759,1
296,85,26,0.0435862873137153,1
296,86,26,0.0456160701827052,1
296,89,26,0.0436133372080158,1
296,90,26,0.04609965395167,1
297,85,26,0.0468448750252711,1
297,86,26,0.0471389148916789,1
297,90,26,0.0429461245043862,1
302,90,26,0.0415875391025876,1
302,91,26,0.041966940498321,1
302,92,26,0.0418610171564779,1
302,93,26,0.0445676286069734,1
303,90,26,0.0411474389984063,1
303,91,26,0.0428763046342984,1
303,92,26,0.0461158309022491,1
303,93,26,0.0513959291785215,1
303,94,26,0.045636594148079,1
304,92,26,0.0425051376956946,1
304,93,26,0.0461818146939827,1
304,94,26,0.0420654268764203,1
305,92,26,0.0436547041361175,1
305,93,26,0.0445250289433328,1
305,94,26,0.0415845221445584,1
306,91,26,0.0419759751522039,1
306,92,26,0.0473052584951266,1
306,93,26,0.0470056280649158,1
306,94,26,0.0443008684210959,1
307,91,26,0.041089370666448,1
307,92,26,0.042441292267582,1
308,90,26,0.043503785947109,1
308,91,26,0.0421333138388103,1
310,90,26,0.0434896230052501,1
311,90,26,0.0464740324907564,1
271,61,27,0.0410044470826427,1
272,60,27,0.0414550849129866,1
272,61,27,0.0428621470991743,1
273,59,27,0.0426383109810265,1
273,60,27,0.0423519243477553,1
274,56,27,0.0425417980611362,1
274,57,27,0.0411596960662414,1
274,58,27,0.0420761889820779,1
274,59,27,0.0450347623852507,1
275,56,27,0.0449777591800518,1
275,57,27,0.0434078839882533,1
276,56,27,0.0453673549742869,1
276,57,27,0.0435756036057125,1
277,56,27,0.0429369195383565,1
286,66,27,0.0418825224442213,1
287,65,27,0.043533241838404,1
287,66,27,0.0488865283805566,1
287,67,27,0.0451398233528901,1
288,66,27,0.0443279913063164,1
288,67,27,0.0419991457142716,1
294,74,27,0.0415241208065257,1
295,89,27,0.0477864957411799,1
295,90,27,0.0501112078844554,1
295,91,27,0.0431543270488043,1
296,86,27,0.0450203777672642,1
296,89,27,0.0432410132281607,1
296,90,27,0.0483944560379257,1
296,91,27,0.0430847856255597,1
297,85,27,0.0441020033077106,1
297,86,27,0.0475946107224462,1
297,87,27,0.0410227434732709,1
297,90,27,0.0462102811528058,1
297,91,27,0.0428652316413887,1
298,90,27,0.041821569619237,1
298,91,27,0.0418742393264783,1
299,92,27,0.0415062082940696,1
299,93,27,0.0432097568941708,1
302,93,27,0.0427962011545844,1
303,92,27,0.0428338698760699,1
303,93,27,0.049551443221888,1
303,94,27,0.0454769116419285,1
304,93,27,0.0438110993474979,1
304,94,27,0.0417536123692943,1
305,93,27,0.0415558637466492,1
306,92,27,0.0420213511741741,1
306,93,27,0.0429085422906579,1
308,90,27,0.0412872247204221,1
309,91,27,0.0414671176013268,1
311,90,27,0.0410190668935938,1
271,61,28,0.0456814267931998,1
271,62,28,0.0421330272818649,1
272,60,28,0.0462233221971898,1
272,61,28,0.0512772026886265,1
