x,y,z,signal,mito.p
631,912,16,0.144883495701774,1
631,913,16,0.155685425864203,1
631,914,16,0.156570740008342,1
631,915,16,0.15958141342934,1
632,911,16,0.17570722908332,1
632,912,16,0.204930427455964,1
632,913,16,0.194874043588914,1
632,914,16,0.194609299635416,1
632,915,16,0.217656650457616,1
632,916,16,0.200767587878269,1
633,910,16,0.150709440778803,1
633,911,16,0.219323972075072,1
633,912,16,0.243543427288544,1
633,913,16,0.228100516778313,1
633,914,16,0.226068936687473,1
633,915,16,0.234785066066806,1
633,916,16,0.219535837899067,1
633,917,16,0.172005100513669,1
634,909,16,0.118508296896494,1
634,910,16,0.16067083244261,1
634,911,16,0.219721017344121,1
634,912,16,0.241882182534078,1
634,913,16,0.248570406204845,1
634,914,16,0.255253872021642,1
634,915,16,0.228679561738525,1
634,916,16,0.190322273003023,1
634,917,16,0.163600587015543,1
635,909,16,0.132982666148736,1
635,910,16,0.154649544484945,1
635,911,16,0.191228173109382,1
635,912,16,0.217501078054337,1
635,913,16,0.253008565361937,1
635,914,16,0.28722349449017,1
635,915,16,0.251723167517255,1
635,916,16,0.19035092611863,1
635,917,16,0.154848585301585,1
636,908,16,0.136135910312663,1
636,909,16,0.151839030682882,1
636,910,16,0.155830881939365,1
636,911,16,0.175604511255811,1
636,912,16,0.201324798528438,1
636,913,16,0.240781045538881,1
636,914,16,0.289756604207507,1
636,915,16,0.285590961735643,1
636,916,16,0.248361861457134,1
636,917,16,0.202997019322257,1
636,918,16,0.136123273735167,1
637,907,16,0.120828692855465,1
637,908,16,0.145289668042173,1
637,909,16,0.157932781698637,1
637,910,16,0.155705316991314,1
637,911,16,0.168719107513273,1
637,912,16,0.190221992986829,1
637,913,16,0.206160803781486,1
637,914,16,0.232530455682757,1
637,915,16,0.269933029201258,1
637,916,16,0.295343596668146,1
637,917,16,0.249756572174431,1
637,918,16,0.159893818360587,1
638,907,16,0.121540145123025,1
638,908,16,0.144213603995241,1
638,909,16,0.157973046804376,1
638,910,16,0.157685738375126,1
638,911,16,0.16452012473303,1
638,912,16,0.182648620048051,1
638,913,16,0.189786861332299,1
638,914,16,0.200737533315577,1
638,915,16,0.242357449748818,1
638,916,16,0.270846466502023,1
638,917,16,0.223378488036918,1
638,918,16,0.1526662377689,1
639,908,16,0.122249830860647,1
639,909,16,0.143706503911003,1
639,910,16,0.15670179297607,1
639,911,16,0.174301860302059,1
639,912,16,0.204944677464137,1
639,913,16,0.218504325737192,1
639,914,16,0.212965453552087,1
639,915,16,0.2170401550627,1
639,916,16,0.209842864571031,1
639,917,16,0.170984481953083,1
639,918,16,0.13353145633953,1
640,909,16,0.120304009909903,1
640,910,16,0.147421693025335,1
640,911,16,0.187992537989109,1
640,912,16,0.237217083164178,1
640,913,16,0.256917236612035,1
640,914,16,0.237971367894322,1
640,915,16,0.223968980111134,1
640,916,16,0.205852579637761,1
640,917,16,0.166481632469631,1
641,910,16,0.120382420285454,1
641,911,16,0.172555515912007,1
641,912,16,0.225351230903929,1
641,913,16,0.250014438438033,1
641,914,16,0.247834681815925,1
641,915,16,0.261106385708952,1
641,916,16,0.26151520784426,1
641,917,16,0.208166498320289,1
641,918,16,0.162873400854661,1
642,911,16,0.153610153599543,1
642,912,16,0.196163033377806,1
642,913,16,0.223232266465449,1
642,914,16,0.233610653409747,1
642,915,16,0.255342928684291,1
642,916,16,0.268074121523504,1
642,917,16,0.221644956877355,1
642,918,16,0.173686295279578,1
643,911,16,0.144609589346326,1
643,912,16,0.192401148988758,1
643,913,16,0.231248708666615,1
643,914,16,0.233495640533863,1
643,915,16,0.224098078119063,1
643,916,16,0.222409817233399,1
643,917,16,0.193183509768063,1
643,918,16,0.164689063879513,1
644,912,16,0.179937397005416,1
644,913,16,0.228415877702991,1
644,914,16,0.251621721591301,1
644,915,16,0.259740269222931,1
644,916,16,0.24403970443269,1
644,917,16,0.191764574036871,1
644,918,16,0.178018980822457,1
644,919,16,0.20268886583973,1
645,912,16,0.168095110254551,1
645,913,16,0.214761260780426,1
645,914,16,0.285080010616138,1
645,915,16,0.362524777348922,2
645,916,16,0.341120110939964,2
645,917,16,0.224437440297176,1
645,918,16,0.194458579301036,1
645,919,16,0.237885067018377,1
645,920,16,0.249954470635044,1
646,911,16,0.162404681577561,1
646,912,16,0.191291038021471,1
646,913,16,0.218094844097373,1
646,914,16,0.289486607771658,2
646,915,16,0.383758467213534,2
646,916,16,0.371997334848058,2
646,917,16,0.252893104965136,2
646,918,16,0.197452882877934,1
646,919,16,0.23857114013915,1
646,920,16,0.282798266332229,1
646,921,16,0.231791622201145,1
647,910,16,0.163485644800857,1
647,911,16,0.232108584779635,1
647,912,16,0.248895612589715,1
647,913,16,0.235178460507315,1
647,914,16,0.258341695693502,1
647,915,16,0.329029249872975,2
647,916,16,0.363720765224968,2
647,917,16,0.308033099400802,2
647,918,16,0.238918840338575,1
647,919,16,0.25437750829586,1
647,920,16,0.275056366437288,1
647,921,16,0.220828136987378,1
648,910,16,0.173984544417582,1
648,911,16,0.239742537918447,1
648,912,16,0.253581486351695,1
648,913,16,0.247873686796974,1
648,914,16,0.267453080258213,1
648,915,16,0.335595889176485,2
648,916,16,0.378068003205946,2
648,917,16,0.337541168391381,2
648,918,16,0.251912916386416,1
648,919,16,0.235530777238314,1
648,920,16,0.227936559246258,1
649,910,16,0.152191912703461,1
649,911,16,0.190148787986164,1
649,912,16,0.208218834713943,1
649,913,16,0.234413058415424,1
649,914,16,0.281943854685153,1
649,915,16,0.345788743369742,2
649,916,16,0.339244550773321,2
649,917,16,0.268627516469005,1
649,918,16,0.19739777892071,1
649,919,16,0.186755107320698,1
649,920,16,0.218954178474545,1
649,921,16,0.244090368511335,1
650,910,16,0.14167269799244,1
650,911,16,0.165105988498807,1
650,912,16,0.179628489803448,1
650,913,16,0.217664423189347,1
650,914,16,0.265268636443334,1
650,915,16,0.297775990625238,2
650,916,16,0.277698247291391,1
650,917,16,0.218396567410924,1
650,918,16,0.176130277673068,1
650,919,16,0.183461435803501,1
650,920,16,0.269199542416928,1
650,921,16,0.347965697097681,3
650,922,16,0.23799529848656,1
651,911,16,0.16118440980329,1
651,912,16,0.184692495187266,1
651,913,16,0.247388432799647,1
651,914,16,0.301870689254759,2
651,915,16,0.287335516042023,1
651,916,16,0.244985975636584,1
651,917,16,0.195033643680453,1
651,918,16,0.164517934235906,1
651,919,16,0.177979704973484,1
651,920,16,0.27128447171192,1
651,921,16,0.34819237821943,1
651,922,16,0.222378302339291,1
652,912,16,0.181659163075586,1
652,913,16,0.264783547322134,1
652,914,16,0.328649469489861,2
652,915,16,0.286633944565254,1
652,916,16,0.211559342828251,1
652,917,16,0.159238977489133,1
652,918,16,0.137207028075767,1
652,920,16,0.224335876602561,1
652,921,16,0.27230517271057,1
653,912,16,0.159049699694621,1
653,913,16,0.219612316868552,1
653,914,16,0.258061806689995,1
653,915,16,0.227953282396345,1
653,916,16,0.184230653600061,1
653,917,16,0.157807593610306,1
653,918,16,0.141819319977362,1
653,919,16,0.147785138894947,1
654,913,16,0.162838611991733,1
654,914,16,0.173604069199359,1
654,915,16,0.160386432899326,1
654,916,16,0.1567779068627,1
654,917,16,0.156599463785147,1
654,918,16,0.146735678788893,1
654,919,16,0.150377651125694,1
654,920,16,0.198045765656001,1
655,916,16,0.124218699138659,1
655,917,16,0.130872086839032,1
655,918,16,0.128601212602679,1
655,919,16,0.144224886233117,1
655,920,16,0.202012591071684,1
655,921,16,0.25375479471556,1
656,920,16,0.20696252572892,1
656,921,16,0.270494526630745,1
630,913,17,0.114752748461494,1
630,914,17,0.114247568006456,1
631,911,17,0.120775861833428,1
631,912,17,0.147208237324394,1
631,913,17,0.160827794516107,1
631,914,17,0.165572576163114,1
631,915,17,0.173242484074615,1
631,916,17,0.136450859047022,1
632,910,17,0.127668202150192,1
632,911,17,0.176022625338597,1
632,912,17,0.202734018344966,1
632,913,17,0.195072895975694,1
632,914,17,0.200609754316669,1
632,915,17,0.227834524476992,1
632,916,17,0.196656660727043,1
632,917,17,0.124408047594368,1
633,909,17,0.114472494375133,1
633,910,17,0.158774309454025,1
633,911,17,0.229511856430767,1
633,912,17,0.244259437203347,1
633,913,17,0.223592426589375,1
633,914,17,0.224624621809494,1
