x,y,z,fucci_ch00,fucci_ch02
2,131,0,0.029556725413901,0.00823987182421607
3,131,0,0.00158693827725643,0.00762951094834821
4,131,0,0.00183108262760357,0.00798046845197223
1,132,0,0.00201419089036393,0.00813305867093919
2,132,0,0.0276493476768139,0.0140688181887541
3,132,0,0.00205996795605402,0.0138399328603037
4,132,0,0.0576485847257191,0.00930800335698482
5,132,0,0.00195315480277714,0.018646524757763
6,132,0,0.0577859159227894,0.00756847486076143
1,133,0,0.00166323338673991,0.0081025406271458
2,133,0,0.00196841382467384,0.00798046845197223
3,133,0,0.00572213321126116,0.0097962920576791
4,133,0,0.0110017547875181,0.00973525597009232
5,133,0,0.00276188296330205,0.00791943236438544
6,133,0,0.00175478751812009,0.00804150453955901
7,133,0,0.0211032272831312,0.0124818799114977
8,133,0,0.0154421301594568,0.00775158312352178
1,134,0,0.00193789578088045,0.00990310521095598
2,134,0,0.023071641107805,0.00843823910887312
3,134,0,0.0360112916762036,0.00805676356145571
4,134,0,0.00541695277332723,0.00747692072938125
5,134,0,0.00143434805828946,0.00967421988250553
6,134,0,0.0025787747005417,0.00856031128404669
7,134,0,0.00401312275883116,0.00859082932784009
8,134,0,0.00143434805828946,0.00813305867093919
9,134,0,0.00227359426260777,0.0182803082322423
1,135,0,0.0222934309910735,0.00865186541542687
2,135,0,0.00253299763485161,0.00796520943007553
3,135,0,0.0298924238956283,0.00750743877317464
4,135,0,0.00196841382467384,0.00819409475852598
5,135,0,0.0221408407721065,0.00758373388265812
6,135,0,0.00712596322575723,0.0093842984664683
7,135,0,0.00190737773708705,0.0112001220721752
8,135,0,0.0171053635461967,0.00788891432059205
9,135,0,0.0276188296330205,0.00846875715266651
10,135,0,0.00247196154726482,0.0190890363927672
1,136,0,0.00218204013122759,0.00781261921110857
2,136,0,0.00137331197070268,0.0076752880140383
3,136,0,0.00193789578088045,0.00823987182421607
4,136,0,0.0264591439688716,0.00967421988250553
5,136,0,0.00862134737163348,0.00744640268558785
6,136,0,0.00189211871519036,0.0206759746700237
7,136,0,0.0017242694743267,0.0127718013275349
8,136,0,0.00161745632104982,0.013519493400473
9,136,0,0.00163271534294652,0.00762951094834821
10,136,0,0.00788891432059205,0.007690547035935
11,136,0,0.018097199969482,0.00770580605783169
1,137,0,0.0239414053559167,0.00721751735713741
2,137,0,0.0021515220874342,0.00817883573662928
3,137,0,0.0220187685969329,0.01025406271458
4,137,0,0.0508278019378958,0.0151827267872129
5,137,0,0.00471503776607919,0.00793469138628214
6,137,0,0.00196841382467384,0.010605020218204
