x,y,z,signal,mito.p
593,911,26,0.172087326593888,1
594,911,26,0.214745102919919,1
594,912,26,0.219933801763685,1
595,911,26,0.177870415654602,1
595,912,26,0.176313254844131,1
591,911,27,0.224099491343014,1
591,913,27,0.197497729184648,1
591,914,27,0.217517000377519,1
592,910,27,0.170676858429537,1
592,911,27,0.191197788794434,1
592,912,27,0.195937365066555,1
592,913,27,0.193143338877254,1
592,914,27,0.192249533612542,1
593,910,27,0.177771101341442,1
593,911,27,0.219272954690438,1
593,912,27,0.206772659091095,1
594,910,27,0.210576092264304,1
594,911,27,0.294321270461952,1
594,912,27,0.256379881758378,1
594,913,27,0.178234921442178,1
595,910,27,0.181665593244563,1
595,911,27,0.241508997196069,1
595,912,27,0.216084014844881,1
595,913,27,0.173656511584809,1
596,911,27,0.174145593063671,1
596,912,27,0.18356812243494,1
590,911,28,0.208212004131513,1
590,913,28,0.157801069226398,1
590,914,28,0.186331728978694,1
591,910,28,0.207708684421345,1
591,911,28,0.2271836406326,1
591,912,28,0.2123067498685,1
591,913,28,0.223651617119192,1
591,914,28,0.25432081446169,1
591,915,28,0.223532764984908,1
592,909,28,0.195840064597525,1
592,910,28,0.199887408447819,1
592,911,28,0.208578617978149,1
592,912,28,0.2169958975993,1
592,913,28,0.239986766570922,1
592,914,28,0.233677498902632,1
592,915,28,0.197052634301263,1
593,909,28,0.19358676144563,1
593,910,28,0.217636912429766,1
593,911,28,0.247100865279339,1
593,912,28,0.214330557227609,1
593,913,28,0.185208722342854,1
593,914,28,0.161734471895639,1
594,909,28,0.168612197121376,1
594,910,28,0.241524895965519,1
594,911,28,0.333536562788739,1
594,912,28,0.261404316871567,1
594,913,28,0.169810870122929,1
595,909,28,0.144134616553243,1
595,910,28,0.207264178381273,1
595,911,28,0.29603183673231,1
595,912,28,0.255166864533722,1
595,913,28,0.199446977203473,1
596,910,28,0.161607093310184,1
596,911,28,0.21748828837758,1
596,912,28,0.234303086038299,1
596,913,28,0.235352122177168,1
597,911,28,0.164032103172132,1
597,912,28,0.19255356519188,1
590,910,29,0.191757649239511,1
590,911,29,0.201199469117712,1
590,912,29,0.164903815035742,1
590,913,29,0.165237477210586,1
590,914,29,0.198844990907788,1
590,915,29,0.193058274572267,1
591,909,29,0.178418640555815,1
591,910,29,0.20280253615286,1
591,911,29,0.220443316105505,1
591,912,29,0.212427015226734,1
591,913,29,0.241577491450231,1
591,914,29,0.266929457230614,1
591,915,29,0.230792637743877,1
591,916,29,0.202648164989939,1
592,908,29,0.197846642401297,1
592,909,29,0.227824820339194,1
592,910,29,0.230739406308387,1
592,911,29,0.228177985004563,1
592,912,29,0.231268470248197,1
592,913,29,0.274385909441175,1
592,914,29,0.263467152765458,1
592,915,29,0.201221303427756,1
593,908,29,0.190386857337586,1
593,909,29,0.234929945075522,1
593,910,29,0.254320037188517,1
593,911,29,0.258850621192009,1
593,912,29,0.209699304571337,1
593,913,29,0.19379571838366,1
593,914,29,0.178628763403605,1
594,908,29,0.146870759444882,1
594,909,29,0.182844080697349,1
594,910,29,0.247440321672383,1
594,911,29,0.316190863997074,1
594,912,29,0.240955932002824,1
594,913,29,0.166519436210321,1
595,909,29,0.147867671173689,1
595,910,29,0.215417138016111,1
595,911,29,0.31437171501981,1
595,912,29,0.289005993859636,2
595,913,29,0.232168434813962,1
595,914,29,0.200211319377401,1
596,910,29,0.175439010954276,1
596,911,29,0.253067426139499,1
596,912,29,0.286476040342456,2
596,913,29,0.277817994467511,2
596,914,29,0.214958476182795,1
597,911,29,0.184327000142924,1
597,912,29,0.216428770827741,1
597,913,29,0.230752101770214,1
576,913,30,0.131843007024006,1
577,910,30,0.209163268726701,1
577,911,30,0.248584514890623,1
577,912,30,0.17188217358366,1
578,910,30,0.189926275875071,1
578,911,30,0.247664435437288,1
578,912,30,0.177031408148593,1
578,913,30,0.133277252681333,1
579,911,30,0.171436348534567,1
579,912,30,0.149184960772201,1
579,913,30,0.132697960406929,1
