x,y,z,signal,cytoplasm.p
293,952,8,0.0481079531598559,1
294,951,8,0.043209916392848,1
295,946,8,0.0566648625473922,1
296,946,8,0.0638561010071493,1
296,951,8,0.0478416282161313,1
297,946,8,0.0730838023567654,1
297,948,8,0.071716341799761,1
297,949,8,0.0595643754827673,1
297,952,8,0.0481349814272171,1
298,946,8,0.0654781214529116,1
298,947,8,0.069316730159035,1
298,948,8,0.063346424335947,1
298,949,8,0.0716258060252134,1
298,950,8,0.0982637503863653,1
299,946,8,0.0637573361822068,1
299,947,8,0.0625995812419002,1
299,948,8,0.0621914214236634,1
299,949,8,0.0899786429649253,1
299,950,8,0.134036416478447,1
299,951,8,0.11012606169889,1
300,947,8,0.0641986717252943,1
300,948,8,0.062693042059985,1
300,949,8,0.0757927873638465,1
300,950,8,0.103597029306319,1
300,951,8,0.0858885940560347,1
300,955,8,0.0501110673093501,1
300,956,8,0.0610549311714007,1
300,960,8,0.0504421324957998,1
301,948,8,0.069172673116512,1
301,949,8,0.0696789111043693,1
301,950,8,0.0739167152623992,1
301,951,8,0.0654302826632313,1
301,959,8,0.0571845578982145,1
302,951,8,0.0585870703170518,1
292,952,9,0.0413603751391585,1
292,953,9,0.0450595576711316,1
292,954,9,0.0504870949025564,1
293,952,9,0.0448730361333386,1
293,953,9,0.0494025525584366,1
294,951,9,0.0430311913666643,1
294,952,9,0.0510366678699896,1
295,947,9,0.0471367035371378,1
295,948,9,0.0427382301438529,1
295,949,9,0.0416758121586134,1
295,950,9,0.0419910031716339,1
295,951,9,0.0461676057948778,1
296,946,9,0.0557888417450449,1
296,947,9,0.0534560140928057,1
296,948,9,0.0501236163408655,1
296,949,9,0.0488019778614538,1
296,950,9,0.0466181814477713,1
296,951,9,0.0450648589746218,1
296,952,9,0.0484088163256055,1
297,946,9,0.0615173908274268,1
297,947,9,0.0620961493494141,1
297,948,9,0.0592891780872045,1
297,949,9,0.0573944149034872,1
297,950,9,0.0543295856442799,1
297,951,9,0.0471552972981811,1
297,952,9,0.0446696455829096,1
297,953,9,0.0429915464836024,1
298,946,9,0.0611749012103041,1
298,947,9,0.0606646406117413,1
298,948,9,0.0593183690484934,1
298,949,9,0.0646240195535214,1
298,950,9,0.0731255261293653,1
298,951,9,0.0615459816411508,1
298,952,9,0.0487201469299651,1
298,953,9,0.0428830846797617,1
298,954,9,0.0422668466720077,1
299,946,9,0.0632876423149926,1
299,947,9,0.061345964893249,1
299,948,9,0.0599441877903471,1
299,949,9,0.0732560933685143,1
299,950,9,0.0932522478824415,1
299,951,9,0.0801811744933262,1
299,952,9,0.0559676586857205,1
299,953,9,0.045690364125856,1
299,954,9,0.0427075334069168,1
299,955,9,0.0531345296404556,1
300,945,9,0.066342328539679,1
300,946,9,0.0690873115871864,1
300,947,9,0.0662997288760385,1
300,948,9,0.0617235496260832,1
300,949,9,0.0674158195178283,1
300,950,9,0.0822132957751255,1
300,951,9,0.0725096936267227,1
300,952,9,0.054251528613695,1
300,953,9,0.0469628661992307,1
300,954,9,0.0451731937201943,1
300,955,9,0.0464388887144316,1
300,956,9,0.0525805934380233,1
300,959,9,0.0571451968687306,1
300,960,9,0.0496333444409293,1
300,961,9,0.0509591352926821,1
301,945,9,0.0678118952837442,1
301,946,9,0.0740102517747715,1
301,947,9,0.0730377856367192,1
301,948,9,0.0670760440815848,1
301,949,9,0.0639452094037046,1
301,950,9,0.0671633952893239,1
301,951,9,0.0621608625584652,1
301,952,9,0.0526759952739082,1
301,953,9,0.0481731205346318,1
301,954,9,0.0489329073518358,1
301,958,9,0.0586749621982728,1
301,959,9,0.0541503686052276,1
302,946,9,0.0861607744935684,1
302,947,9,0.0912827582167879,1
302,948,9,0.0813530193845717,1
302,949,9,0.0657404616330744,1
302,950,9,0.0608899879122711,1
302,951,9,0.0583562676210894,1
302,952,9,0.0532845070576056,1
302,953,9,0.0501946013623069,1
303,947,9,0.108139086652831,1
303,950,9,0.0566448792555004,1
303,951,9,0.0542915762985009,1
304,947,9,0.102368986813363,1
291,952,10,0.0414889337763223,1
291,954,10,0.0505020715580056,1
292,953,10,0.0433849702460895,1
292,954,10,0.0506418518732865,1
293,952,10,0.0420284799540332,1
293,953,10,0.0445043157422405,1
294,947,10,0.0423086677658342,1
294,951,10,0.0420602958850769,1
294,952,10,0.0478740199644332,1
294,953,10,0.0509821625762771,1
295,946,10,0.048761421943575,1
295,947,10,0.0439189664105085,1
295,951,10,0.0440141844174096,1
295,952,10,0.0506777958463646,1
296,946,10,0.0511883159681987,1
296,947,10,0.0469707275916578,1
296,948,10,0.045073704392786,1
296,949,10,0.0455547632165903,1
296,950,10,0.0428943577218597,1
296,951,10,0.0416087199862418,1
296,952,10,0.044579288230611,1
296,953,10,0.0459662698036802,1
296,954,10,0.0452810364528982,1
297,946,10,0.055042447409988,1
297,947,10,0.0521296717541014,1
297,948,10,0.0524060640380593,1
297,949,10,0.0541973477240717,1
297,950,10,0.0485229795313131,1
297,951,10,0.0415359291153708,1
297,954,10,0.0432296023143247,1
298,946,10,0.0582607576505081,1
298,947,10,0.0561694650628475,1
298,948,10,0.056249744261443,1
298,949,10,0.0590310876006096,1
298,950,10,0.0560571725873873,1
298,951,10,0.0477987960628936,1
298,952,10,0.0430095238768763,1
299,946,10,0.0628682689287407,1
299,947,10,0.0600434662550974,1
299,948,10,0.0567143557979272,1
299,949,10,0.0597025554045418,1
299,950,10,0.0632183712284889,1
299,951,10,0.0571828439632768,1
299,952,10,0.0478479216554609,1
299,953,10,0.0423529813644125,1
299,955,10,0.0485746408825106,1
