x,y,z,fucci_ch00,fucci_ch02
773,833,20,0.00149538414587625,0.00775158312352178
774,833,20,0.00157167925535973,0.00999465934233616
775,833,20,0.0169527733272297,0.00857557030594339
776,833,20,0.010605020218204,0.0180514229037919
777,833,20,0.0324254215304799,0.0336156252384222
772,834,20,0.00181582360570687,0.0112764171816587
773,834,20,0.00189211871519036,0.00839246204318303
774,834,20,0.00190737773708705,0.0198825055313954
775,834,20,0.0102693217364767,0.00833142595559625
776,834,20,0.0143129625391012,0.0236667429617761
777,834,20,0.01367208361944,0.0137788967727169
778,834,20,0.00170901045243,0.0196078431372549
779,834,20,0.0401770046540017,0.00845349813076982
771,835,20,0.00196841382467384,0.0076600289921416
772,835,20,0.0118867780575265,0.0220798046845197
773,835,20,0.00584420538643473,0.00762951094834821
774,835,20,0.0197146562905318,0.00762951094834821
775,835,20,0.0242008087281605,0.00958266575112535
776,835,20,0.172152285038529,0.0109102006561379
777,835,20,0.00798046845197223,0.00730907148851759
778,835,20,0.0606088349736782,0.00971999694819562
779,835,20,0.0279545281147478,0.00933852140077821
780,835,20,0.0112916762035554,0.012314030670634
771,836,20,0.0751506828412299,0.014877546349279
772,836,20,0.0316014343480583,0.01367208361944
773,836,20,0.00178530556191348,0.00874341954680705
774,836,20,0.00157167925535973,0.0116273746852827
775,836,20,0.00534065766384375,0.0076752880140383
776,836,20,0.00749217975127794,0.00784313725490196
777,836,20,0.0196841382467384,0.0085297932402533
778,836,20,0.0154268711375601,0.00791943236438544
779,836,20,0.00263981078812848,0.00923170824750134
780,836,20,0.00341802090486,0.0169527733272297
781,836,20,0.0544899671931029,0.00825513084611276
771,837,20,0.0155184252689403,0.00822461280231937
772,837,20,0.0163576714732586,0.00872816052491035
773,837,20,0.0452124818799115,0.0137178606851301
774,837,20,0.0443732356755932,0.00788891432059205
775,837,20,0.0296635385671778,0.0131227588311589
776,837,20,0.00282291905088884,0.00779736018921187
777,837,20,0.0467841611352712,0.0110475318532082
778,837,20,0.0448615243762875,0.0233615625238422
779,837,20,0.024078736552987,0.00778210116731518
780,837,20,0.0515754940108339,0.00822461280231937
781,837,20,0.0276340886549172,0.00903334096284428
782,837,20,0.00157167925535973,0.0255588616769665
771,838,20,0.00148012512397955,0.00752269779507134
772,838,20,0.0660410467689021,0.0080872816052491
773,838,20,0.0442206454566262,0.0100404364080262
774,838,20,0.025787747005417,0.00854505226215
775,838,20,0.00875867856870375,0.00732433051041428
776,838,20,0.0183718623636225,0.00906385900663768
777,838,20,0.0445868619821469,0.0102845807583734
778,838,20,0.0395819028000305,0.0198672465094987
779,838,20,0.0223086900129702,0.0236972610055695
780,838,20,0.0506446936751354,0.00785839627679866
781,838,20,0.00183108262760357,0.00790417334248875
782,838,20,0.00180056458381018,0.00814831769283589
783,838,20,0.0085297932402533,0.0101167315175097
771,839,20,0.00181582360570687,0.00816357671473259
772,839,20,0.00164797436484321,0.00776684214541848
773,839,20,0.0657053482871748,0.00880445563439384
774,839,20,0.0352025635156786,0.00791943236438544
775,839,20,0.0848554207675288,0.0138857099259937
776,839,20,0.00790417334248875,0.00822461280231937
777,839,20,0.00901808194094758,0.00747692072938125
778,839,20,0.00183108262760357,0.0125886930647745
779,839,20,0.0286106660563058,0.00790417334248875
780,839,20,0.0231784542610819,0.0166628519111925
781,839,20,0.0388647287708858,0.00997940032043946
782,839,20,0.0126497291523613,0.0107423514152743
783,839,20,0.00170901045243,0.00837720302128634
784,839,20,0.00216678110933089,0.00837720302128634
771,840,20,0.000961318379491875,0.0076600289921416
772,840,20,0.0017242694743267,0.00833142595559625
773,840,20,0.00196841382467384,0.00831616693369955
774,840,20,0.00181582360570687,0.00752269779507134
775,840,20,0.0435339894712749,0.00755321583886473
776,840,20,0.00279240100709545,0.00984206912336919
777,840,20,0.0188143739986267,0.00817883573662928
778,840,20,0.0371862363622492,0.00820935378042268
779,840,20,0.0012817578393225,0.00909437705043107
780,840,20,0.0016937514305333,0.00744640268558785
781,840,20,0.00231937132829786,0.00833142595559625
782,840,20,0.00204470893415732,0.0175478751812009
783,840,20,0.0255741206988632,0.0121919584954604
784,840,20,0.0126802471961547,0.00738536659800107
771,841,20,0.0970931563286793,0.00805676356145571
772,841,20,0.0625162127107652,0.00842298008697642
773,841,20,0.0615396353093767,0.0204165712977798
774,841,20,0.00204470893415732,0.00798046845197223
775,841,20,0.0433203631647211,0.00802624551766232
776,841,20,0.00187685969329366,0.00775158312352178
777,841,20,0.0657663843747616,0.0081025406271458
778,841,20,0.0157015335317006,0.0154421301594568
779,841,20,0.0443274586099031,0.0116578927290761
780,841,20,0.0109254596780346,0.00790417334248875
781,841,20,0.0245822842755779,0.00932326237888151
